ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Player_Favorite;Player_Not_Favorite;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;B365W;B365L;B&WW;B&WL;EXW;EXL;PSW;PSL;WPts;LPts;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL;Unnamed: 34;Unnamed: 35;Unnamed: 36;Unnamed: 37
59,0;Shanghai;Shanghai Masters;2016-10-09;Masters 1000;Outdoor;Hard;1st Round;3,0;Kohlschreiber P.;Tipsarevic J.;Tipsarevic J.;Kohlschreiber P.;158,0;30,0;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,72;2,0;;;1,65;2,0;1,76;2,16;378,0;1350,0;;;1,8;2,0;;;1,8;2,2;1,74;2,06;;;;
59,0;Shanghai;Shanghai Masters;2016-10-09;Masters 1000;Outdoor;Hard;1st Round;3,0;Ramos-Vinolas A.;Fognini F.;Fognini F.;Ramos-Vinolas A.;50,0;27,0;7,0;5,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,66;2,1;;;1,58;2,1;1,71;2,25;885,0;1470,0;;;1,62;2,25;;;1,71;2,26;1,65;2,19;;;;
59,0;Shanghai;Shanghai Masters;2016-10-10;Masters 1000;Outdoor;Hard;1st Round;3,0;Johnson S.;Klizan M.;Johnson S.;Klizan M.;24,0;33,0;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,25;3,75;;;1,25;3,3;1,32;3,73;1645,0;1265,0;;;1,3;3,5;;;1,32;4,0;1,29;3,57;;;;
59,0;Shanghai;Shanghai Masters;2016-10-10;Masters 1000;Outdoor;Hard;1st Round;3,0;Sousa J.;Paire B.;Paire B.;Sousa J.;47,0;34,0;6,0;3,0;5,0;7,0;6,0;1,0;;;;;2,0;1,0;Completed;;;;;;;;;2,0;1,72;;;1,95;1,65;2,11;1,81;960,0;1235,0;;;2,1;1,73;;;2,17;1,81;2,04;1,76;;;;
59,0;Shanghai;Shanghai Masters;2016-10-10;Masters 1000;Outdoor;Hard;1st Round;3,0;Robert S.;Fritz T.;Fritz T.;Robert S.;71,0;53,0;7,0;6,0;2,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,25;3,75;;;1,28;3,1;1,29;4,01;739,0;849,0;;;1,29;3,75;;;1,36;4,01;1,28;3,65;;;;
59,0;Shanghai;Shanghai Masters;2016-10-10;Masters 1000;Outdoor;Hard;1st Round;3,0;Delbonis F.;Edmund K.;Edmund K.;Delbonis F.;48,0;46,0;6,0;3,0;5,0;7,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;1,36;3,0;;;1,35;2,65;1,43;3,07;943,0;970,0;;;1,36;2,9;;;1,43;3,07;1,39;2,92;;;;
59,0;Shanghai;Shanghai Masters;2016-10-10;Masters 1000;Outdoor;Hard;1st Round;3,0;Zverev A.;Isner J.;Zverev A.;Isner J.;21,0;26,0;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,66;2,1;;;1,58;2,1;1,75;2,2;1700,0;1510,0;;;1,67;2,2;;;1,75;2,28;1,67;2,14;;;;
59,0;Shanghai;Shanghai Masters;2016-10-10;Masters 1000;Outdoor;Hard;1st Round;3,0;Troicki V.;Rosol L.;Troicki V.;Rosol L.;31,0;94,0;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,4;2,75;;;1,38;2,65;1,48;2,86;1340,0;630,0;;;1,44;2,75;;;1,48;2,95;1,43;2,76;;;;
59,0;Shanghai;Shanghai Masters;2016-10-10;Masters 1000;Outdoor;Hard;1st Round;3,0;Zverev M.;Zhang Ze;Zverev M.;Zhang Ze;110,0;197,0;6,0;1,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,28;3,5;;;1,22;3,3;1,32;3,74;537,0;280,0;;;1,29;3,75;;;1,32;4,0;1,27;3,66;;;;
59,0;Shanghai;Shanghai Masters;2016-10-10;Masters 1000;Outdoor;Hard;1st Round;3,0;Karlovic I.;Pospisil V.;Pospisil V.;Karlovic I.;131,0;20,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,75;1,4;;;2,65;1,35;3,22;1,4;456,0;1750,0;;;3,0;1,4;;;3,22;1,45;2,91;1,39;;;;
59,0;Shanghai;Shanghai Masters;2016-10-10;Masters 1000;Outdoor;Hard;1st Round;3,0;Tsonga J.W.;Mayer F.;Tsonga J.W.;Mayer F.;13,0;58,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,25;3,75;;;1,2;3,75;1,25;4,46;2625,0;813,0;;;1,25;4,0;;;1,28;4,46;1,24;3,97;;;;
59,0;Shanghai;Shanghai Masters;2016-10-10;Masters 1000;Outdoor;Hard;1st Round;3,0;Almagro N.;Youzhny M.;Almagro N.;Youzhny M.;45,0;51,0;3,0;6,0;6,0;2,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;2,62;1,44;;;2,4;1,42;2,73;1,52;974,0;871,0;;;2,62;1,44;;;2,85;1,52;2,65;1,46;;;;
59,0;Shanghai;Shanghai Masters;2016-10-11;Masters 1000;Outdoor;Hard;2nd Round;3,0;Monfils G.;Anderson K.;Monfils G.;Anderson K.;8,0;40,0;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,25;3,75;;;1,25;3,1;1,29;4,05;3725,0;1030,0;;;1,29;3,75;;;1,3;4,05;1,27;3,72;;;;
59,0;Shanghai;Shanghai Masters;2016-10-11;Masters 1000;Outdoor;Hard;2nd Round;3,0;Djokovic N.;Fognini F.;Djokovic N.;Fognini F.;1,0;50,0;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,04;13,0;;;1,03;7,5;1,06;13,0;13540,0;885,0;;;1,04;11,0;;;1,06;14,0;1,04;11,18;;;;
59,0;Shanghai;Shanghai Masters;2016-10-11;Masters 1000;Outdoor;Hard;1st Round;3,0;Bautista Agut R.;Tomic B.;Bautista Agut R.;Tomic B.;19,0;23,0;6,0;3,0;3,0;0,0;;;;;;;1,0;0,0;Retired;;;;;;;;;1,5;2,5;;;1,45;2,4;1,65;2,4;1950,0;1680,0;;;1,5;2,62;;;1,65;2,63;1,55;2,42;;;;
59,0;Shanghai;Shanghai Masters;2016-10-11;Masters 1000;Outdoor;Hard;1st Round;3,0;Gasquet R.;Dimitrov G.;Dimitrov G.;Gasquet R.;18,0;17,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,83;1,83;;;1,75;1,85;1,96;1,94;1990,0;2030,0;;;1,73;2,0;;;1,96;2,04;1,83;1,94;;;;
59,0;Shanghai;Shanghai Masters;2016-10-11;Masters 1000;Outdoor;Hard;1st Round;3,0;Simon G.;Carreno Busta P.;Simon G.;Carreno Busta P.;32,0;35,0;6,0;0,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,9;1,8;;;1,88;1,75;2,04;1,87;1315,0;1190,0;;;1,91;1,91;;;2,04;1,91;1,94;1,83;;;;
59,0;Shanghai;Shanghai Masters;2016-10-11;Masters 1000;Outdoor;Hard;2nd Round;3,0;Cilic M.;Zverev A.;Zverev A.;Cilic M.;21,0;11,0;3,0;6,0;6,0;3,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;2,1;1,66;;;2,1;1,58;2,25;1,72;1700,0;2975,0;;;2,2;1,67;;;2,31;1,77;2,19;1,66;;;;
59,0;Shanghai;Shanghai Masters;2016-10-11;Masters 1000;Outdoor;Hard;1st Round;3,0;Sock J.;Pella G.;Sock J.;Pella G.;25,0;55,0;7,0;6,0;7,0;5,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,22;4,0;;;1,22;3,5;1,24;4,55;1540,0;821,0;;;1,25;4,0;;;1,29;4,55;1,23;4,1;;;;
59,0;Shanghai;Shanghai Masters;2016-10-11;Masters 1000;Outdoor;Hard;1st Round;3,0;Kyrgios N.;Querrey S.;Kyrgios N.;Querrey S.;14,0;29,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,25;3,75;;;1,25;3,3;1,29;3,97;2460,0;1375,0;;;1,29;3,75;;;1,3;4,0;1,27;3,68;;;;
59,0;Shanghai;Shanghai Masters;2016-10-11;Masters 1000;Outdoor;Hard;1st Round;3,0;Granollers M.;Sugita Y.;Granollers M.;Sugita Y.;43,0;91,0;7,0;5,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,57;2,25;;;1,58;2,1;1,67;2,35;1009,0;642,0;;;1,67;2,2;;;1,71;2,35;1,65;2,2;;;;
59,0;Shanghai;Shanghai Masters;2016-10-11;Masters 1000;Outdoor;Hard;1st Round;3,0;Pouille L.;Verdasco F.;Pouille L.;Verdasco F.;16,0;44,0;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,44;2,62;;;1,48;2,35;1,61;2,48;2061,0;1000,0;;;1,53;2,5;;;1,62;2,73;1,53;2,48;;;;
59,0;Shanghai;Shanghai Masters;2016-10-11;Masters 1000;Outdoor;Hard;2nd Round;3,0;Tsonga J.W.;Tipsarevic J.;Tsonga J.W.;Tipsarevic J.;13,0;158,0;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,3;3,4;;;1,25;3,2;1,34;3,56;2625,0;378,0;;;1,3;3,5;;;1,36;3,6;1,31;3,36;;;;
59,0;Shanghai;Shanghai Masters;2016-10-11;Masters 1000;Outdoor;Hard;1st Round;3,0;Lorenzi P.;Garcia-Lopez G.;Lorenzi P.;Garcia-Lopez G.;37,0;75,0;5,0;7,0;7,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;2,1;1,66;;;2,1;1,6;1,99;1,92;1095,0;715,0;;;2,0;1,8;;;2,2;1,92;2,02;1,77;;;;
59,0;Shanghai;Shanghai Masters;2016-10-11;Masters 1000;Outdoor;Hard;1st Round;3,0;Ferrer D.;Lopez F.;Lopez F.;Ferrer D.;28,0;15,0;7,0;6,0;4,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;3,25;1,33;;;2,65;1,35;3,18;1,41;1420,0;2455,0;;;3,0;1,4;;;3,26;1,42;3,03;1,37;;;;
59,0;Shanghai;Shanghai Masters;2016-10-11;Masters 1000;Outdoor;Hard;1st Round;3,0;Goffin D.;Del Potro J.M.;Goffin D.;Del Potro J.M.;12,0;63,0;4,0;6,0;6,0;3,0;7,0;5,0;;;;;2,0;1,0;Completed;;;;;;;;;3,25;1,33;;;2,9;1,3;3,07;1,43;2645,0;770,0;;;3,25;1,36;;;3,25;1,43;3,01;1,37;;;;
59,0;Shanghai;Shanghai Masters;2016-10-12;Masters 1000;Outdoor;Hard;2nd Round;3,0;Murray A.;Johnson S.;Murray A.;Johnson S.;2,0;24,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,1;7,0;;;1,07;6,0;1,09;9,35;9845,0;1645,0;;;1,08;8,0;;;1,1;9,35;1,09;7,45;;;;
59,0;Shanghai;Shanghai Masters;2016-10-12;Masters 1000;Outdoor;Hard;2nd Round;3,0;Nadal R.;Troicki V.;Troicki V.;Nadal R.;31,0;5,0;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;4,5;1,18;;;4,25;1,15;5,0;1,21;1340,0;4730,0;;;4,5;1,2;;;5,0;1,21;4,63;1,19;;;;
59,0;Shanghai;Shanghai Masters;2016-10-12;Masters 1000;Outdoor;Hard;2nd Round;3,0;Pouille L.;Almagro N.;Pouille L.;Almagro N.;16,0;45,0;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,22;4,0;;;1,2;3,6;1,3;3,92;2061,0;974,0;;;1,25;4,0;;;1,3;4,3;1,24;3,92;;;;
59,0;Shanghai;Shanghai Masters;2016-10-12;Masters 1000;Outdoor;Hard;2nd Round;3,0;Dimitrov G.;Pospisil V.;Pospisil V.;Dimitrov G.;131,0;18,0;7,0;5,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;5,5;1,14;;;4,3;1,14;5,77;1,17;456,0;1990,0;;;5,0;1,17;;;5,77;1,18;5,19;1,15;;;;
59,0;Shanghai;Shanghai Masters;2016-10-12;Masters 1000;Outdoor;Hard;2nd Round;3,0;Bautista Agut R.;Fritz T.;Bautista Agut R.;Fritz T.;19,0;71,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,3;3,4;;;1,28;3,1;1,34;3,56;1950,0;739,0;;;1,33;3,4;;;1,35;3,56;1,31;3,35;;;;
59,0;Shanghai;Shanghai Masters;2016-10-12;Masters 1000;Outdoor;Hard;2nd Round;3,0;Sock J.;Lopez F.;Sock J.;Lopez F.;25,0;28,0;6,0;3,0;4,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;1,66;2,1;;;1,7;1,95;1,75;2,2;1540,0;1420,0;;;1,8;2,0;;;1,83;2,22;1,74;2,07;;;;
59,0;Shanghai;Shanghai Masters;2016-10-12;Masters 1000;Outdoor;Hard;2nd Round;3,0;Raonic M.;Lorenzi P.;Raonic M.;Lorenzi P.;6,0;37,0;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,14;5,5;;;1,14;4,3;1,17;5,8;4690,0;1095,0;;;1,12;6,0;;;1,18;6,1;1,15;5,31;;;;
59,0;Shanghai;Shanghai Masters;2016-10-12;Masters 1000;Outdoor;Hard;2nd Round;3,0;Goffin D.;Paire B.;Goffin D.;Paire B.;12,0;47,0;6,0;1,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,25;3,75;;;1,22;3,5;1,3;3,94;2645,0;960,0;;;1,25;4,0;;;1,3;4,1;1,26;3,78;;;;
59,0;Shanghai;Shanghai Masters;2016-10-12;Masters 1000;Outdoor;Hard;2nd Round;3,0;Kyrgios N.;Zverev M.;Zverev M.;Kyrgios N.;110,0;14,0;6,0;3,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;5,0;1,14;;;4,6;1,13;5,42;1,19;537,0;2460,0;;;5,0;1,17;;;5,75;1,19;5,24;1,15;;;;
59,0;Shanghai;Shanghai Masters;2016-10-12;Masters 1000;Outdoor;Hard;2nd Round;3,0;Berdych T.;Granollers M.;Granollers M.;Berdych T.;43,0;9,0;7,0;6,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;5,5;1,14;;;4,3;1,15;6,5;1,15;1009,0;3470,0;;;5,5;1,14;;;6,5;1,18;5,36;1,15;;;;
59,0;Shanghai;Shanghai Masters;2016-10-12;Masters 1000;Outdoor;Hard;2nd Round;3,0;Simon G.;Wu D.;Simon G.;Wu D.;32,0;182,0;6,0;2,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,11;6,5;;;1,1;5,1;1,09;9,58;1315,0;310,0;;;1,12;6,0;;;1,14;9,58;1,1;6,74;;;;
59,0;Shanghai;Shanghai Masters;2016-10-12;Masters 1000;Outdoor;Hard;2nd Round;3,0;Wawrinka S.;Edmund K.;Wawrinka S.;Edmund K.;3,0;48,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,2;4,33;;;1,18;3,8;1,23;4,69;5910,0;943,0;;;1,22;4,33;;;1,25;4,69;1,21;4,29;;;;
59,0;Shanghai;Shanghai Masters;2016-10-13;Masters 1000;Outdoor;Hard;3rd Round;3,0;Tsonga J.W.;Zverev A.;Tsonga J.W.;Zverev A.;13,0;21,0;6,0;7,0;6,0;2,0;7,0;5,0;;;;;2,0;1,0;Completed;;;;;;;;;1,83;1,83;;;1,68;1,95;1,93;1,99;2625,0;1700,0;;;1,91;1,91;;;1,93;1,99;1,87;1,9;;;;
59,0;Shanghai;Shanghai Masters;2016-10-13;Masters 1000;Outdoor;Hard;3rd Round;3,0;Granollers M.;Zverev M.;Zverev M.;Granollers M.;110,0;43,0;6,0;7,0;6,0;4,0;6,0;1,0;;;;;2,0;1,0;Completed;;;;;;;;;2,1;1,66;;;2,1;1,6;2,23;1,75;537,0;1009,0;;;2,2;1,67;;;2,25;1,75;2,14;1,69;;;;
59,0;Shanghai;Shanghai Masters;2016-10-13;Masters 1000;Outdoor;Hard;3rd Round;3,0;Djokovic N.;Pospisil V.;Djokovic N.;Pospisil V.;1,0;131,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,03;15,0;;;1,02;8,0;1,04;16,32;13540,0;456,0;;;1,03;13,0;;;1,05;16,32;1,03;12,86;;;;
59,0;Shanghai;Shanghai Masters;2016-10-13;Masters 1000;Outdoor;Hard;3rd Round;3,0;Bautista Agut R.;Troicki V.;Bautista Agut R.;Troicki V.;19,0;31,0;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,53;2,37;;;1,48;2,35;1,65;2,42;1950,0;1340,0;;;1,57;2,38;;;1,65;2,5;1,57;2,37;;;;
59,0;Shanghai;Shanghai Masters;2016-10-13;Masters 1000;Outdoor;Hard;3rd Round;3,0;Murray A.;Pouille L.;Murray A.;Pouille L.;2,0;16,0;6,0;1,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,1;7,0;;;1,1;5,0;1,12;7,66;9845,0;2061,0;;;1,11;6,5;;;1,13;7,66;1,11;6,63;;;;
59,0;Shanghai;Shanghai Masters;2016-10-13;Masters 1000;Outdoor;Hard;3rd Round;3,0;Monfils G.;Goffin D.;Goffin D.;Monfils G.;12,0;8,0;4,0;6,0;6,0;4,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;2,5;1,5;;;2,25;1,52;2,61;1,57;2645,0;3725,0;;;2,5;1,53;;;2,61;1,61;2,43;1,55;;;;
59,0;Shanghai;Shanghai Masters;2016-10-13;Masters 1000;Outdoor;Hard;3rd Round;3,0;Wawrinka S.;Simon G.;Simon G.;Wawrinka S.;32,0;3,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;4,0;1,22;;;3,5;1,2;4,0;1,3;1315,0;5910,0;;;4,0;1,25;;;4,03;1,3;3,74;1,27;;;;
59,0;Shanghai;Shanghai Masters;2016-10-13;Masters 1000;Outdoor;Hard;3rd Round;3,0;Raonic M.;Sock J.;Sock J.;Raonic M.;25,0;6,0;0,0;6,0;6,0;4,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;3,25;1,33;;;3,0;1,3;3,46;1,37;1540,0;4690,0;;;3,4;1,33;;;3,46;1,38;3,2;1,34;;;;
59,0;Shanghai;Shanghai Masters;2016-10-14;Masters 1000;Outdoor;Hard;Quarterfinals;3,0;Djokovic N.;Zverev M.;Djokovic N.;Zverev M.;1,0;110,0;3,0;6,0;7,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,02;15,0;;;1,0;9,0;1,04;17,44;13540,0;537,0;;;1,02;15,0;;;1,04;21,0;1,02;13,82;;;;
59,0;Shanghai;Shanghai Masters;2016-10-14;Masters 1000;Outdoor;Hard;Quarterfinals;3,0;Tsonga J.W.;Bautista Agut R.;Bautista Agut R.;Tsonga J.W.;19,0;13,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,2;1,66;;;2,25;1,52;2,27;1,72;1950,0;2625,0;;;2,25;1,62;;;2,4;1,77;2,23;1,65;;;;
59,0;Shanghai;Shanghai Masters;2016-10-14;Masters 1000;Outdoor;Hard;Quarterfinals;3,0;Murray A.;Goffin D.;Murray A.;Goffin D.;2,0;12,0;6,0;2,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,1;7,0;;;1,09;5,25;1,12;7,83;9845,0;2645,0;;;1,12;6,0;;;1,15;7,83;1,11;6,4;;;;
59,0;Shanghai;Shanghai Masters;2016-10-14;Masters 1000;Outdoor;Hard;Quarterfinals;3,0;Sock J.;Simon G.;Simon G.;Sock J.;32,0;25,0;4,0;6,0;6,0;4,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;1,8;2,0;;;1,65;1,95;1,84;2,1;1315,0;1540,0;;;1,8;2,0;;;1,87;2,1;1,78;2,01;;;;
59,0;Shanghai;Shanghai Masters;2016-10-15;Masters 1000;Outdoor;Hard;Semifinals;3,0;Djokovic N.;Bautista Agut R.;Bautista Agut R.;Djokovic N.;19,0;1,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;5,5;1,14;;;4,8;1,12;5,14;1,21;1950,0;13540,0;;;5,5;1,14;;;6,0;1,21;5,2;1,16;;;;
59,0;Shanghai;Shanghai Masters;2016-10-15;Masters 1000;Outdoor;Hard;Semifinals;3,0;Murray A.;Simon G.;Murray A.;Simon G.;2,0;32,0;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,07;9,0;;;1,06;6,25;1,08;11,02;9845,0;1315,0;;;1,08;8,0;;;1,1;11,02;1,07;8,89;;;;
59,0;Shanghai;Shanghai Masters;2016-10-16;Masters 1000;Outdoor;Hard;The Final;3,0;Murray A.;Bautista Agut R.;Murray A.;Bautista Agut R.;2,0;19,0;7,0;6,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,12;6,0;;;1,12;4,8;1,14;6,92;9845,0;1950,0;;;1,11;6,5;;;1,15;7,5;1,13;6,23;;;;
65,0;Paris;BNP Paribas Masters;2016-10-31;Masters 1000;Indoor;Hard;1st Round;3,0;Verdasco F.;Haase R.;Verdasco F.;Haase R.;46,0;64,0;6,0;2,0;3,0;2,0;;;;;;;1,0;0,0;Retired;;;;;;;;;2,0;1,72;;;1,95;1,68;2,23;1,74;1000,0;780,0;;;2,1;1,73;;;2,23;1,8;2,1;1,71;;;;
65,0;Paris;BNP Paribas Masters;2016-10-31;Masters 1000;Indoor;Hard;1st Round;3,0;Sousa J.;Seppi A.;Sousa J.;Seppi A.;43,0;86,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,2;1,61;;;2,1;1,6;2,2;1,75;1030,0;665,0;;;2,2;1,62;;;2,3;1,85;2,2;1,65;;;;
65,0;Paris;BNP Paribas Masters;2016-10-31;Masters 1000;Indoor;Hard;1st Round;3,0;Baghdatis M.;Mathieu P.H.;Baghdatis M.;Mathieu P.H.;37,0;67,0;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,36;3,0;;;1,33;2,85;1,42;3,11;1115,0;751,0;;;1,4;3,0;;;1,42;3,25;1,37;3,01;;;;
65,0;Paris;BNP Paribas Masters;2016-10-31;Masters 1000;Indoor;Hard;1st Round;3,0;Marchenko I.;Struff J.L.;Struff J.L.;Marchenko I.;91,0;69,0;6,0;1,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,4;2,75;;;1,42;2,4;1,43;3,05;659,0;749,0;;;1,4;2,75;;;1,48;3,06;1,43;2,76;;;;
65,0;Paris;BNP Paribas Masters;2016-10-31;Masters 1000;Indoor;Hard;1st Round;3,0;Lorenzi P.;Paire B.;Lorenzi P.;Paire B.;39,0;45,0;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,0;1,72;;;2,05;1,62;2,08;1,84;1100,0;1005,0;;;2,1;1,67;;;2,1;1,85;2,02;1,76;;;;
65,0;Paris;BNP Paribas Masters;2016-10-31;Masters 1000;Indoor;Hard;1st Round;3,0;Simon G.;Benneteau J.;Simon G.;Benneteau J.;23,0;183,0;4,0;6,0;6,0;3,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;1,4;2,75;;;1,3;3,0;1,4;3,2;1585,0;314,0;;;1,4;3,0;;;1,42;3,25;1,38;2,95;;;;
65,0;Paris;BNP Paribas Masters;2016-10-31;Masters 1000;Indoor;Hard;1st Round;3,0;Ramos-Vinolas A.;Robert S.;Ramos-Vinolas A.;Robert S.;26,0;50,0;6,0;1,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,61;2,2;;;1,68;1,95;1,63;2,43;1435,0;926,0;;;1,67;2,2;;;1,71;2,43;1,66;2,18;;;;
65,0;Paris;BNP Paribas Masters;2016-10-31;Masters 1000;Indoor;Hard;1st Round;3,0;Johnson S.;Pella G.;Johnson S.;Pella G.;33,0;57,0;6,0;4,0;7,0;5,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,28;3,5;;;1,33;2,85;1,36;3,44;1295,0;828,0;;;1,33;3,4;;;1,36;3,55;1,32;3,3;;;;
65,0;Paris;BNP Paribas Masters;2016-10-31;Masters 1000;Indoor;Hard;1st Round;3,0;Carreno Busta P.;Fognini F.;Carreno Busta P.;Fognini F.;31,0;49,0;6,0;3,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,66;2,1;;;1,62;2,05;1,68;2,34;1360,0;945,0;;;1,67;2,2;;;1,7;2,34;1,65;2,2;;;;
65,0;Paris;BNP Paribas Masters;2016-11-01;Masters 1000;Indoor;Hard;1st Round;3,0;Troicki V.;Mannarino A.;Troicki V.;Mannarino A.;28,0;60,0;6,0;4,0;3,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;1,5;2,5;;;1,45;2,4;1,57;2,58;1430,0;816,0;;;1,5;2,62;;;1,57;2,75;1,49;2,57;;;;
65,0;Paris;BNP Paribas Masters;2016-11-01;Masters 1000;Indoor;Hard;1st Round;3,0;Klizan M.;Mahut N.;Mahut N.;Klizan M.;41,0;35,0;4,0;6,0;6,0;4,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,57;2,25;;;1,58;2,1;1,75;2,2;1057,0;1230,0;;;1,67;2,2;;;1,78;2,25;1,7;2,13;;;;
65,0;Paris;BNP Paribas Masters;2016-11-01;Masters 1000;Indoor;Hard;1st Round;3,0;Isner J.;Zverev M.;Isner J.;Zverev M.;27,0;53,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,66;2,1;;;1,65;1,95;1,81;2,12;1430,0;873,0;;;1,73;2,1;;;1,82;2,12;1,74;2,04;;;;
65,0;Paris;BNP Paribas Masters;2016-11-01;Masters 1000;Indoor;Hard;1st Round;3,0;Sock J.;Kohlschreiber P.;Sock J.;Kohlschreiber P.;24,0;32,0;6,0;2,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,57;2,25;;;1,58;2,1;1,65;2,38;1540,0;1315,0;;;1,62;2,25;;;1,67;2,4;1,62;2,26;;;;
65,0;Paris;BNP Paribas Masters;2016-11-01;Masters 1000;Indoor;Hard;1st Round;3,0;Lopez F.;Herbert P.H.;Lopez F.;Herbert P.H.;30,0;87,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,61;2,2;;;1,48;2,3;1,69;2,3;1375,0;663,0;;;1,57;2,38;;;1,69;2,4;1,62;2,25;;;;
65,0;Paris;BNP Paribas Masters;2016-11-01;Masters 1000;Indoor;Hard;1st Round;3,0;Karlovic I.;Lajovic D.;Karlovic I.;Lajovic D.;20,0;89,0;7,0;6,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,36;3,0;;;1,3;3,0;1,43;3,05;1760,0;662,0;;;1,4;3,0;;;1,44;3,1;1,38;2,95;;;;
