ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Player_Favorite;Player_Not_Favorite;Favorite_Wins;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;B365W;B365L;B&WW;B&WL;EXW;EXL;PSW;PSL;WPts;LPts;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL;Unnamed: 34;Unnamed: 35;Unnamed: 36;Unnamed: 37
28,0;Madrid;Mutua Madrid Open;2022-05-04;Masters 1000;Outdoor;Clay;2nd Round;3,0;Zverev A.;Cilic M.;1;Zverev A.;Cilic M.;3,0;24,0;4,0;6,0;6,0;4,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;1,16;5,0;;;;;1,2;5,17;7420,0;1695,0;;;;;;;1,27;5,5;1,19;4,77;;;;
28,0;Madrid;Mutua Madrid Open;2022-05-05;Masters 1000;Outdoor;Clay;3rd Round;3,0;Hurkacz H.;Lajovic D.;1;Hurkacz H.;Lajovic D.;14,0;77,0;7,0;5,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,28;3,75;;;;;1,32;3,77;3008,0;801,0;;;;;;;1,32;4,0;1,29;3,62;;;;
28,0;Madrid;Mutua Madrid Open;2022-05-05;Masters 1000;Outdoor;Clay;3rd Round;3,0;Auger-Aliassime F.;Sinner J.;1;Auger-Aliassime F.;Sinner J.;10,0;12,0;6,0;1,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,37;1,57;;;;;2,4;1,65;3625,0;3015,0;;;;;;;2,54;1,65;2,39;1,58;;;;
28,0;Madrid;Mutua Madrid Open;2022-05-05;Masters 1000;Outdoor;Clay;3rd Round;3,0;Nadal R.;Goffin D.;1;Nadal R.;Goffin D.;4,0;60,0;6,0;3,0;5,0;7,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;1,12;6,0;;;;;1,11;7,95;6435,0;913,0;;;;;;;1,15;7,95;1,11;6,77;;;;
28,0;Madrid;Mutua Madrid Open;2022-05-05;Masters 1000;Outdoor;Clay;3rd Round;3,0;Zverev A.;Musetti L.;1;Zverev A.;Musetti L.;3,0;63,0;6,0;3,0;1,0;0,0;;;;;;;1,0;0,0;Retired;;;;;;;;;1,28;3,75;;;;;1,29;3,97;7420,0;896,0;;;;;;;1,3;4,02;1,27;3,79;;;;
28,0;Madrid;Mutua Madrid Open;2022-05-05;Masters 1000;Outdoor;Clay;3rd Round;3,0;Rublev A.;Evans D.;1;Rublev A.;Evans D.;8,0;36,0;7,0;6,0;7,0;5,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,22;4,33;;;;;1,21;5,05;4025,0;1242,0;;;;;;;1,25;5,05;1,22;4,33;;;;
28,0;Madrid;Mutua Madrid Open;2022-05-05;Masters 1000;Outdoor;Clay;3rd Round;3,0;Djokovic N.;Murray A.;1;Djokovic N.;Murray A.;1,0;78,0;;;;;;;;;;;;;Walkover;;;;;;;;;1,12;6,0;;;;;1,16;6,26;8400,0;783,0;;;;;;;1,17;6,4;1,14;5,63;;;;
28,0;Madrid;Mutua Madrid Open;2022-05-05;Masters 1000;Outdoor;Clay;3rd Round;3,0;Tsitsipas S.;Dimitrov G.;1;Tsitsipas S.;Dimitrov G.;5,0;20,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,3;3,5;;;;;1,33;3,64;5690,0;1750,0;;;;;;;1,34;3,64;1,31;3,43;;;;
28,0;Madrid;Mutua Madrid Open;2022-05-05;Masters 1000;Outdoor;Clay;3rd Round;3,0;Alcaraz C.;Norrie C.;1;Alcaraz C.;Norrie C.;9,0;11,0;6,0;4,0;6,0;7,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,16;5,0;;;;;1,14;6,66;3818,0;3335,0;;;;;;;1,22;6,69;1,15;5,5;;;;
28,0;Madrid;Mutua Madrid Open;2022-05-06;Masters 1000;Outdoor;Clay;Quarterfinals;3,0;Djokovic N.;Hurkacz H.;1;Djokovic N.;Hurkacz H.;1,0;14,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,3;3,5;;;;;1,3;3,96;8400,0;3008,0;;;;;;;1,32;3,96;1,28;3,65;;;;
28,0;Madrid;Mutua Madrid Open;2022-05-06;Masters 1000;Outdoor;Clay;Quarterfinals;3,0;Nadal R.;Alcaraz C.;0;Alcaraz C.;Nadal R.;9,0;4,0;6,0;2,0;1,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,8;2,0;;;;;1,84;2,08;3818,0;6435,0;;;;;;;1,95;2,08;1,85;1,96;;;;
28,0;Madrid;Mutua Madrid Open;2022-05-06;Masters 1000;Outdoor;Clay;Quarterfinals;3,0;Tsitsipas S.;Rublev A.;1;Tsitsipas S.;Rublev A.;5,0;8,0;6,0;3,0;2,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;1,4;3,0;;;;;1,4;3,22;5690,0;4025,0;;;;;;;1,42;3,44;1,37;3,12;;;;
28,0;Madrid;Mutua Madrid Open;2022-05-06;Masters 1000;Outdoor;Clay;Quarterfinals;3,0;Zverev A.;Auger-Aliassime F.;1;Zverev A.;Auger-Aliassime F.;3,0;10,0;6,0;3,0;7,0;5,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,5;2,62;;;;;1,49;2,85;7420,0;3625,0;;;;;;;1,54;2,85;1,48;2,65;;;;
28,0;Madrid;Mutua Madrid Open;2022-05-07;Masters 1000;Outdoor;Clay;Semifinals;3,0;Zverev A.;Tsitsipas S.;1;Zverev A.;Tsitsipas S.;3,0;5,0;6,0;4,0;3,0;6,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;2,3;1,61;;;;;2,36;1,64;7420,0;5690,0;;;;;;;2,53;1,67;2,34;1,6;;;;
28,0;Madrid;Mutua Madrid Open;2022-05-07;Masters 1000;Outdoor;Clay;Semifinals;3,0;Djokovic N.;Alcaraz C.;0;Alcaraz C.;Djokovic N.;9,0;1,0;6,0;7,0;7,0;5,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;2,1;1,72;;;;;2,13;1,8;3818,0;8400,0;;;;;;;2,28;1,85;2,09;1,76;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-08;Masters 1000;Outdoor;Clay;1st Round;3,0;Tiafoe F.;Krajinovic F.;0;Krajinovic F.;Tiafoe F.;54,0;26,0;7,0;6,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,3;1,61;;;;;2,26;1,71;960,0;1605,0;;;;;;;2,3;1,73;2,21;1,66;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-08;Masters 1000;Outdoor;Clay;1st Round;3,0;Garin C.;Passaro F.;1;Garin C.;Passaro F.;45,0;368,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,3;3,5;;;;;1,35;3,52;1033,0;117,0;;;;;;;1,35;3,6;1,32;3,39;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-08;Masters 1000;Outdoor;Clay;1st Round;3,0;Karatsev A.;Harris L.;1;Karatsev A.;Harris L.;35,0;36,0;3,0;6,0;6,0;3,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;1,66;2,2;;;;;1,74;2,22;1173,0;1163,0;;;;;;;1,74;2,4;1,68;2,18;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-08;Masters 1000;Outdoor;Clay;1st Round;3,0;Cilic M.;Arnaldi M.;1;Cilic M.;Arnaldi M.;23,0;275,0;6,0;1,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,16;5,0;;;;;1,18;5,64;1650,0;181,0;;;;;;;1,21;6,0;1,16;5,12;;;;
28,0;Madrid;Mutua Madrid Open;2022-05-08;Masters 1000;Outdoor;Clay;The Final;3,0;Zverev A.;Alcaraz C.;0;Alcaraz C.;Zverev A.;9,0;3,0;6,0;3,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,53;2,5;;;;;1,65;2,39;3818,0;7420,0;;;;;;;1,66;2,75;1,54;2,51;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-09;Masters 1000;Outdoor;Clay;1st Round;3,0;Opelka R.;Wawrinka S.;0;Wawrinka S.;Opelka R.;361,0;17,0;3,0;6,0;7,0;5,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;3,4;1,33;;;;;3,45;1,36;119,0;2440,0;;;;;;;3,66;1,36;3,34;1,32;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-09;Masters 1000;Outdoor;Clay;1st Round;3,0;De Minaur A.;Lajovic D.;1;De Minaur A.;Lajovic D.;22,0;64,0;6,0;4,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,66;2,2;;;;;1,68;2,32;1691,0;906,0;;;;;;;1,68;2,38;1,64;2,24;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-09;Masters 1000;Outdoor;Clay;1st Round;3,0;Basilashvili N.;Evans D.;1;Basilashvili N.;Evans D.;25,0;33,0;7,0;6,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,1;1,72;;;;;2,17;1,77;1618,0;1242,0;;;;;;;2,25;1,77;2,14;1,71;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-09;Masters 1000;Outdoor;Clay;1st Round;3,0;Shapovalov D.;Sonego L.;1;Shapovalov D.;Sonego L.;16,0;28,0;7,0;6,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,9;1,9;;;;;1,97;1,93;2671,0;1540,0;;;;;;;2,0;1,95;1,92;1,88;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-09;Masters 1000;Outdoor;Clay;1st Round;3,0;Djere L.;Coric B.;1;Djere L.;Coric B.;58,0;262,0;6,0;2,0;6,0;7,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;1,5;2,62;;;;;1,55;2,65;931,0;196,0;;;;;;;1,55;2,92;1,49;2,6;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-09;Masters 1000;Outdoor;Clay;1st Round;3,0;Korda S.;Van De Zandschulp B.;0;Van De Zandschulp B.;Korda S.;32,0;30,0;6,0;4,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,3;1,61;;;;;2,46;1,62;1319,0;1336,0;;;;;;;2,63;1,63;2,37;1,58;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-09;Masters 1000;Outdoor;Clay;1st Round;3,0;Brooksby J.;Cobolli F.;1;Brooksby J.;Cobolli F.;38,0;150,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,53;2,5;;;;;1,56;2,62;1117,0;418,0;;;;;;;1,57;2,65;1,52;2,51;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-09;Masters 1000;Outdoor;Clay;1st Round;3,0;Davidovich Fokina A.;Ivashka I.;1;Davidovich Fokina A.;Ivashka I.;29,0;50,0;6,0;2,0;4,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;1,33;3,4;;;;;1,36;3,46;1470,0;1007,0;;;;;;;1,36;3,76;1,34;3,27;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-09;Masters 1000;Outdoor;Clay;1st Round;3,0;Bublik A.;Giron M.;0;Giron M.;Bublik A.;59,0;41,0;3,0;6,0;6,0;4,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;2,1;1,72;;;;;2,25;1,72;914,0;1093,0;;;;;;;2,25;1,76;2,14;1,7;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-09;Masters 1000;Outdoor;Clay;1st Round;3,0;Paul T.;Ramos-Vinolas A.;1;Paul T.;Ramos-Vinolas A.;34,0;43,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,2;1,66;;;;;2,31;1,69;1208,0;1071,0;;;;;;;2,35;1,73;2,23;1,65;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-09;Masters 1000;Outdoor;Clay;1st Round;3,0;Fognini F.;Thiem D.;1;Fognini F.;Thiem D.;56,0;162,0;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,57;2,37;;;;;1,6;2,52;951,0;375,0;;;;;;;1,63;2,52;1,57;2,4;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-09;Masters 1000;Outdoor;Clay;1st Round;3,0;Carreno Busta P.;Delbonis F.;1;Carreno Busta P.;Delbonis F.;18,0;39,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,22;4,33;;;;;1,23;4,76;2135,0;1114,0;;;;;;;1,23;4,76;1,21;4,34;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-09;Masters 1000;Outdoor;Clay;1st Round;3,0;Khachanov K.;Zeppieri G.;1;Khachanov K.;Zeppieri G.;24,0;227,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,28;3,75;;;;;1,3;3,91;1620,0;233,0;;;;;;;1,3;3,95;1,28;3,66;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-10;Masters 1000;Outdoor;Clay;2nd Round;3,0;Ruud C.;Van De Zandschulp B.;1;Ruud C.;Van De Zandschulp B.;10,0;32,0;6,0;7,0;6,0;2,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;1,44;2,75;;;;;1,41;3,17;3760,0;1319,0;;;;;;;1,73;3,17;1,42;2,87;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-10;Masters 1000;Outdoor;Clay;1st Round;3,0;Baez S.;Griekspoor T.;1;Baez S.;Griekspoor T.;37,0;67,0;6,0;3,0;6,0;7,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;1,36;3,2;;;;;1,36;3,44;1163,0;881,0;;;;;;;1,46;3,44;1,35;3,19;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-10;Masters 1000;Outdoor;Clay;2nd Round;3,0;Rublev A.;Krajinovic F.;0;Krajinovic F.;Rublev A.;54,0;7,0;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;5,0;1,16;;;;;5,52;1,19;960,0;4115,0;;;;;;;5,52;1,22;4,97;1,17;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-10;Masters 1000;Outdoor;Clay;2nd Round;3,0;Auger-Aliassime F.;Davidovich Fokina A.;1;Auger-Aliassime F.;Davidovich Fokina A.;9,0;29,0;4,0;6,0;7,0;6,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;1,72;2,1;;;;;1,72;2,25;3760,0;1470,0;;;;;;;1,8;2,3;1,69;2,16;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-10;Masters 1000;Outdoor;Clay;2nd Round;3,0;Djokovic N.;Karatsev A.;1;Djokovic N.;Karatsev A.;1,0;35,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,08;8,0;;;;;1,08;9,84;8260,0;1173,0;;;;;;;1,11;10,0;1,07;8,43;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-10;Masters 1000;Outdoor;Clay;2nd Round;3,0;Garin C.;Ruusuvuori E.;1;Garin C.;Ruusuvuori E.;45,0;61,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,0;1,8;;;;;2,2;1,75;1033,0;914,0;;;;;;;2,24;1,85;2,09;1,74;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-10;Masters 1000;Outdoor;Clay;2nd Round;3,0;Shapovalov D.;Basilashvili N.;1;Shapovalov D.;Basilashvili N.;16,0;25,0;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,57;2,37;;;;;1,68;2,33;2671,0;1618,0;;;;;;;1,68;2,45;1,59;2,34;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-10;Masters 1000;Outdoor;Clay;1st Round;3,0;Hurkacz H.;Goffin D.;0;Goffin D.;Hurkacz H.;48,0;12,0;7,0;6,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,2;1,66;;;;;2,23;1,74;1023,0;3130,0;;;;;;;2,27;1,74;2,18;1,68;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-10;Masters 1000;Outdoor;Clay;1st Round;3,0;Isner J.;Cerundolo F.;1;Isner J.;Cerundolo F.;27,0;49,0;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,8;2,0;;;;;1,99;1,92;1571,0;1016,0;;;;;;;1,99;2,03;1,88;1,92;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-10;Masters 1000;Outdoor;Clay;1st Round;3,0;Norrie C.;Nardi L.;1;Norrie C.;Nardi L.;11,0;201,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,14;5,5;;;;;1,15;6,49;3380,0;290,0;;;;;;;1,16;6,6;1,13;5,93;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-10;Masters 1000;Outdoor;Clay;1st Round;3,0;Schwartzman D.;Kecmanovic M.;1;Schwartzman D.;Kecmanovic M.;15,0;31,0;6,0;2,0;3,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;1,61;2,3;;;;;1,66;2,37;2760,0;1326,0;;;;;;;1,68;2,45;1,63;2,27;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-10;Masters 1000;Outdoor;Clay;1st Round;3,0;Sinner J.;Martinez P.;1;Sinner J.;Martinez P.;13,0;40,0;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,16;5,0;;;;;1,19;5,42;3060,0;1095,0;;;;;;;1,21;5,5;1,18;4,92;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-10;Masters 1000;Outdoor;Clay;1st Round;3,0;Dimitrov G.;Nakashima B.;1;Dimitrov G.;Nakashima B.;20,0;76,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,28;3,75;;;;;1,3;3,91;1830,0;810,0;;;;;;;1,31;4,25;1,29;3,58;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-11;Masters 1000;Outdoor;Clay;2nd Round;3,0;Schwartzman D.;Giron M.;0;Giron M.;Schwartzman D.;59,0;15,0;6,0;1,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;6,0;1,12;;;;;6,78;1,14;914,0;2760,0;;;;;;;6,78;1,16;6,01;1,13;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-11;Masters 1000;Outdoor;Clay;2nd Round;3,0;Norrie C.;Cilic M.;0;Cilic M.;Norrie C.;23,0;11,0;5,0;7,0;6,0;2,0;6,0;1,0;;;;;2,0;1,0;Completed;;;;;;;;;2,3;1,61;;;;;2,44;1,63;1650,0;3380,0;;;;;;;2,47;1,66;2,37;1,58;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-11;Masters 1000;Outdoor;Clay;2nd Round;3,0;Sinner J.;Fognini F.;1;Sinner J.;Fognini F.;13,0;56,0;6,0;2,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,3;3,5;;;;;1,31;3,82;3060,0;951,0;;;;;;;1,34;3,92;1,3;3,52;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-11;Masters 1000;Outdoor;Clay;2nd Round;3,0;Djere L.;Wawrinka S.;0;Wawrinka S.;Djere L.;361,0;58,0;7,0;6,0;3,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;3,2;1,36;;;;;3,47;1,36;119,0;931,0;;;;;;;3,47;1,43;3,19;1,35;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-11;Masters 1000;Outdoor;Clay;2nd Round;3,0;Brooksby J.;Goffin D.;1;Brooksby J.;Goffin D.;38,0;48,0;6,0;0,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;3,2;1,36;;;;;3,22;1,4;1117,0;1023,0;;;;;;;3,52;1,42;3,12;1,36;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-11;Masters 1000;Outdoor;Clay;2nd Round;3,0;De Minaur A.;Paul T.;1;De Minaur A.;Paul T.;22,0;34,0;7,0;5,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,66;2,2;;;;;1,66;2,36;1691,0;1208,0;;;;;;;1,73;2,42;1,63;2,26;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-11;Masters 1000;Outdoor;Clay;2nd Round;3,0;Nadal R.;Isner J.;1;Nadal R.;Isner J.;4,0;27,0;6,0;3,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,1;7,0;;;;;1,08;10,22;6435,0;1571,0;;;;;;;1,12;10,44;1,08;7,82;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-11;Masters 1000;Outdoor;Clay;2nd Round;3,0;Carreno Busta P.;Khachanov K.;0;Khachanov K.;Carreno Busta P.;24,0;18,0;6,0;4,0;2,0;6,0;6,0;1,0;;;;;2,0;1,0;Completed;;;;;;;;;2,62;1,5;;;;;2,86;1,48;1620,0;2135,0;;;;;;;2,86;1,5;2,72;1,46;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-11;Masters 1000;Outdoor;Clay;2nd Round;3,0;Zverev A.;Baez S.;1;Zverev A.;Baez S.;3,0;37,0;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,2;4,5;;;;;1,25;4,46;7020,0;1163,0;;;;;;;1,25;4,6;1,22;4,25;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-11;Masters 1000;Outdoor;Clay;2nd Round;3,0;Tsitsipas S.;Dimitrov G.;1;Tsitsipas S.;Dimitrov G.;5,0;20,0;6,0;3,0;5,0;7,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;1,22;4,33;;;;;1,25;4,51;5750,0;1830,0;;;;;;;1,27;4,57;1,23;4,18;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-12;Masters 1000;Outdoor;Clay;3rd Round;3,0;Nadal R.;Shapovalov D.;0;Shapovalov D.;Nadal R.;16,0;4,0;1,0;6,0;7,0;5,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;5,0;1,16;;;;;6,15;1,16;2671,0;6435,0;;;;;;;6,4;1,18;5,52;1,15;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-12;Masters 1000;Outdoor;Clay;3rd Round;3,0;Zverev A.;De Minaur A.;1;Zverev A.;De Minaur A.;3,0;22,0;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,22;4,33;;;;;1,25;4,43;7020,0;1691,0;;;;;;;1,27;4,88;1,22;4,2;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-12;Masters 1000;Outdoor;Clay;3rd Round;3,0;Tsitsipas S.;Khachanov K.;1;Tsitsipas S.;Khachanov K.;5,0;24,0;4,0;6,0;6,0;0,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,2;4,5;;;;;1,22;4,91;5750,0;1620,0;;;;;;;1,26;4,91;1,21;4,42;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-12;Masters 1000;Outdoor;Clay;3rd Round;3,0;Auger-Aliassime F.;Giron M.;1;Auger-Aliassime F.;Giron M.;9,0;59,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,16;5,0;;;;;1,2;5,14;3760,0;914,0;;;;;;;1,22;5,88;1,19;4,74;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-12;Masters 1000;Outdoor;Clay;3rd Round;3,0;Sinner J.;Krajinovic F.;1;Sinner J.;Krajinovic F.;13,0;54,0;6,0;2,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,25;4,0;;;;;1,24;4,57;3060,0;960,0;;;;;;;1,28;4,57;1,23;4,12;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-12;Masters 1000;Outdoor;Clay;3rd Round;3,0;Cilic M.;Garin C.;0;Garin C.;Cilic M.;45,0;23,0;6,0;3,0;4,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;2,37;1,57;;;;;2,59;1,56;1033,0;1650,0;;;;;;;2,68;1,57;2,48;1,53;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-12;Masters 1000;Outdoor;Clay;3rd Round;3,0;Djokovic N.;Wawrinka S.;1;Djokovic N.;Wawrinka S.;1,0;361,0;6,0;2,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,07;9,0;;;;;1,06;12,75;8260,0;119,0;;;;;;;1,07;12,75;1,05;10,05;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-12;Masters 1000;Outdoor;Clay;3rd Round;3,0;Ruud C.;Brooksby J.;1;Ruud C.;Brooksby J.;10,0;38,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,22;4,33;;;;;1,26;4,39;3760,0;1117,0;;;;;;;1,29;4,5;1,23;4,11;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-13;Masters 1000;Outdoor;Clay;Quarterfinals;3,0;Ruud C.;Shapovalov D.;1;Ruud C.;Shapovalov D.;10,0;16,0;7,0;6,0;7,0;5,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,4;3,0;;;;;1,44;3,02;3760,0;2671,0;;;;;;;1,45;3,2;1,41;2,9;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-13;Masters 1000;Outdoor;Clay;Quarterfinals;3,0;Tsitsipas S.;Sinner J.;1;Tsitsipas S.;Sinner J.;5,0;13,0;7,0;6,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,44;2,75;;;;;1,52;2,73;5750,0;3060,0;;;;;;;1,52;2,87;1,46;2,73;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-13;Masters 1000;Outdoor;Clay;Quarterfinals;3,0;Djokovic N.;Auger-Aliassime F.;1;Djokovic N.;Auger-Aliassime F.;1,0;9,0;7,0;5,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,16;5,0;;;;;1,18;5,59;8260,0;3760,0;;;;;;;1,21;6,1;1,17;5,24;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-13;Masters 1000;Outdoor;Clay;Quarterfinals;3,0;Zverev A.;Garin C.;1;Zverev A.;Garin C.;3,0;45,0;7,0;5,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,14;5,5;;;;;1,13;7,35;7020,0;1033,0;;;;;;;1,22;7,35;1,14;5,7;;;;
29,0;Rome;Internazionali BNL d'Italia;2022-05-14;Masters 1000;Outdoor;Clay;Semifinals;3,0;Zverev A.;Tsitsipas S.;0;Tsitsipas S.;Zverev A.;5,0;3,0;4,0;6,0;6,0;3,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,61;2,3;;;;;1,68;2,34;5750,0;7020,0;;;;;;;1,68;2,49;1,62;2,3;;;;
