ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;B365W;B365L;Unnamed: 34;Unnamed: 35;EXW;EXL;PSW;PSL;Unnamed: 36;Unnamed: 37;WPts;LPts;UBW;UBL;LBW;LBL
29,0;Hamburg;Hamburg TMS;17/05/07;Masters;Outdoor;Clay;3rd Round;3,0;Djokovic N.;Nieminen J.;6,0;23,0;7,0;5,0;4,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;1,25;3,85;;;;;;;1,2;4.33;;;;;1,222;5,1;;;2735,0;1170,0;1,18;4,6;;
29,0;Hamburg;Hamburg TMS;17/05/07;Masters;Outdoor;Clay;3rd Round;3,0;Gonzalez F.;Melzer J.;5,0;35,0;3,0;6,0;6,0;3,0;6,0;4,0;;;;;2,0;1,0;Completed;1,3;3,4;;;;;;;1,25;3.75;;;;;1,397;3,32;;;2760,0;865,0;1,32;3,3;;
29,0;Hamburg;Hamburg TMS;18/05/07;Masters;Outdoor;Clay;Quarterfinals;3,0;Federer R.;Ferrer D.;1,0;14,0;6,0;3,0;4,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;1,1;6,5;;;;;;;1,1;7.0;;;1,13;5,5;1,146;7,26;;;7015,0;1725,0;1,1;6,75;;
29,0;Hamburg;Hamburg TMS;18/05/07;Masters;Outdoor;Clay;Quarterfinals;3,0;Moya C.;Djokovic N.;36,0;6,0;7,0;6,0;4,0;6,0;7,0;5,0;;;;;2,0;1,0;Completed;3,4;1,3;;;;;;;3,4;1.33;;;2,92;1,37;3,43;1,38;;;860,0;2735,0;3,1;1,35;;
29,0;Hamburg;Hamburg TMS;18/05/07;Masters;Outdoor;Clay;Quarterfinals;3,0;Nadal R.;Gonzalez F.;2,0;5,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,08;7,25;;;;;;;1,06;8.5;;;1,07;7,19;1,071;12,0;;;4875,0;2760,0;1,07;8,5;;
29,0;Hamburg;Hamburg TMS;18/05/07;Masters;Outdoor;Clay;Quarterfinals;3,0;Hewitt L.;Almagro N.;22,0;52,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,3;1,6;;;;;;;2,37;1.57;;;2,28;1,58;2,26;1,735;;;1240,0;700,0;2,18;1,65;;
29,0;Hamburg;Hamburg TMS;19/05/07;Masters;Outdoor;Clay;Semifinals;3,0;Federer R.;Moya C.;1,0;36,0;4,0;6,0;6,0;4,0;6,0;2,0;;;;;2,0;1,0;Completed;1,07;8,0;;;;;;;1,06;8.5;;;1,07;7,19;1,083;11,0;;;7015,0;860,0;1,09;7,2;;
29,0;Hamburg;Hamburg TMS;19/05/07;Masters;Outdoor;Clay;Semifinals;3,0;Nadal R.;Hewitt L.;2,0;22,0;2,0;6,0;6,0;3,0;7,0;5,0;;;;;2,0;1,0;Completed;1,08;7,25;;;;;;;1,06;8.5;;;1,09;6,68;1,079;11,1;;;4875,0;1240,0;1,08;8,2;;
29,0;Hamburg;Hamburg TMS;20/05/07;Masters;Outdoor;Clay;The Final;3,0;Federer R.;Nadal R.;1,0;2,0;2,0;6,0;6,0;2,0;6,0;0,0;;;;;2,0;1,0;Completed;3,2;1,33;;;;;;;3,4;1.33;;;3,22;1,32;3,65;1,351;;;7015,0;4875,0;3,3;1,32;;
28,0;Hamburg;Hamburg TMS;11/05/08;Masters;Outdoor;Clay;1st Round;3,0;Karlovic I.;Zverev M.;24,0;73,0;7,0;6,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,3;3.39;;;1,35;3,1;1,403;3,28;;;1265,0;518,0;1,3;3,4;1,3;3,4
28,0;Hamburg;Hamburg TMS;11/05/08;Masters;Outdoor;Clay;1st Round;3,0;Simon G.;Malisse X.;35,0;245,0;6,0;4,0;7,0;5,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,44;2.62;;;1,53;2,41;1,524;2,78;;;900,0;155,0;1,45;2,67;1,4;2,75
28,0;Hamburg;Hamburg TMS;11/05/08;Masters;Outdoor;Clay;1st Round;3,0;Ljubicic I.;Darcis S.;29,0;44,0;6,0;7,0;7,0;5,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;2,1;1.66;;;2,1;1,7;2,2;1,769;;;1045,0;759,0;2,1;1,7;2,0;1,727
28,0;Hamburg;Hamburg TMS;12/05/08;Masters;Outdoor;Clay;1st Round;3,0;Verdasco F.;Youzhny M.;28,0;13,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,61;2.2;;;1,6;2,3;1,763;2,21;;;1120,0;1410,0;1,6;2,28;1,667;2,1
28,0;Hamburg;Hamburg TMS;12/05/08;Masters;Outdoor;Clay;1st Round;3,0;Monaco J.;Volandri F.;15,0;66,0;6,0;1,0;4,0;0,0;;;;;;;1,0;0,0;Retired;;;;;;;;;1,36;3.0;;;1,4;2,85;1,448;3,03;;;1405,0;565,0;1,4;2,85;1,4;2,75
28,0;Hamburg;Hamburg TMS;12/05/08;Masters;Outdoor;Clay;1st Round;3,0;Minar I.;Lopez F.;70,0;32,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,62;1.44;;;2,53;1,48;2,64;1,575;;;538,0;955,0;2,45;1,53;2,5;1,5
28,0;Hamburg;Hamburg TMS;12/05/08;Masters;Outdoor;Clay;1st Round;3,0;Rochus O.;Naso G.;75,0;275,0;7,0;6,0;2,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;1,66;2.1;;;1,65;2,15;1,82;2,12;;;516,0;135,0;1,72;2,07;1,667;2,1
28,0;Hamburg;Hamburg TMS;12/05/08;Masters;Outdoor;Clay;1st Round;3,0;Bolelli S.;Granollers M.;49,0;54,0;7,0;5,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,53;2.37;;;1,5;2,45;1,662;2,41;;;706,0;662,0;1,58;2,32;1,615;2,2
28,0;Hamburg;Hamburg TMS;12/05/08;Masters;Outdoor;Clay;1st Round;3,0;Tsonga J.W.;Mahut N.;18,0;42,0;0,0;6,0;7,0;6,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;1,28;3.5;;;1,32;3,22;1,328;3,75;;;1385,0;781,0;1,33;3,2;1,3;3,4
28,0;Hamburg;Hamburg TMS;12/05/08;Masters;Outdoor;Clay;1st Round;3,0;Chela J.I.;Sanchez De Luna J.;39,0;304,0;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,16;4.5;;;1,21;4,06;1,225;5,05;;;805,0;117,0;1,15;5,2;1,16;4,5
28,0;Hamburg;Hamburg TMS;12/05/08;Masters;Outdoor;Clay;1st Round;3,0;Llodra M.;Canas G.;40,0;30,0;7,0;6,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;5,0;1.14;;;4,25;1,2;5,4;1,208;;;805,0;1000,0;4,6;1,18;4,333;1,2
28,0;Hamburg;Hamburg TMS;12/05/08;Masters;Outdoor;Clay;1st Round;3,0;Murray A.;Tursunov D.;14,0;31,0;6,0;4,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,2;4.33;;;1,25;3,75;1,267;4,45;;;1410,0;980,0;1,23;4,0;1,25;3,75
28,0;Hamburg;Hamburg TMS;12/05/08;Masters;Outdoor;Clay;1st Round;3,0;Montanes A.;Fish M.;78,0;37,0;6,0;1,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,36;3.0;;;1,4;2,85;1,376;3,46;;;511,0;865,0;1,37;3,0;1,4;2,75
28,0;Hamburg;Hamburg TMS;12/05/08;Masters;Outdoor;Clay;1st Round;3,0;Safin M.;Cilic M.;89,0;51,0;7,0;5,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,8;1.9;;;1,8;1,95;1,741;2,25;;;480,0;680,0;1,88;1,88;1,727;2,0
28,0;Hamburg;Hamburg TMS;12/05/08;Masters;Outdoor;Clay;1st Round;3,0;Kiefer N.;Mathieu P.H.;41,0;21,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,62;1.44;;;2,65;1,45;2,75;1,541;;;785,0;1315,0;2,75;1,43;2,75;1,4
28,0;Hamburg;Hamburg TMS;12/05/08;Masters;Outdoor;Clay;1st Round;3,0;Seppi A.;Berrer M.;43,0;68,0;6,0;3,0;6,0;0,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,38;2.87;;;1,42;2,75;1,485;2,86;;;763,0;552,0;1,37;3,0;1,444;2,625
28,0;Hamburg;Hamburg TMS;13/05/08;Masters;Outdoor;Clay;1st Round;3,0;Tipsarevic J.;Beck A.;33,0;137,0;3,0;6,0;6,0;3,0;6,0;1,0;;;;;2,0;1,0;Completed;;;;;;;;;1,16;4.5;;;1,2;4,25;1,238;4,8;;;943,0;332,0;1,18;4,6;1,2;4,333
28,0;Hamburg;Hamburg TMS;13/05/08;Masters;Outdoor;Clay;1st Round;3,0;Starace P.;Horna L.;47,0;85,0;6,0;3,0;4,0;2,0;;;;;;;1,0;0,0;Retired;;;;;;;;;1,72;2.0;;;1,8;1,95;1,971;1,935;;;720,0;493,0;1,78;1,98;1,833;1,833
28,0;Hamburg;Hamburg TMS;13/05/08;Masters;Outdoor;Clay;1st Round;3,0;Acasuso J.;Vliegen K.;45,0;83,0;5,0;2,0;;;;;;;;;0,0;0,0;Retired;;;;;;;;;;;;;;;1,478;2,89;;;751,0;497,0;;;1,364;3,0
28,0;Hamburg;Hamburg TMS;13/05/08;Masters;Outdoor;Clay;1st Round;3,0;Moya C.;Benneteau J.;12,0;60,0;3,0;6,0;6,0;4,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;1,5;2.5;;;1,55;2,35;1,606;2,55;;;1440,0;585,0;1,47;2,6;1,533;2,375
28,0;Hamburg;Hamburg TMS;13/05/08;Masters;Outdoor;Clay;1st Round;3,0;Soderling R.;Andreev I.;48,0;26,0;4,0;6,0;6,0;3,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;2,25;1.57;;;2,3;1,6;2,41;1,662;;;710,0;1195,0;2,15;1,68;2,25;1,571
28,0;Hamburg;Hamburg TMS;13/05/08;Masters;Outdoor;Clay;1st Round;3,0;Robredo T.;Kohlschreiber P.;16,0;34,0;2,0;6,0;7,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,57;2.25;;;1,6;2,3;1,741;2,25;;;1400,0;935,0;1,6;2,28;1,533;2,375
28,0;Hamburg;Hamburg TMS;13/05/08;Masters;Outdoor;Clay;1st Round;3,0;Wawrinka S.;Martin A.;10,0;132,0;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,28;3.5;;;1,28;3,46;1,328;3,75;;;1545,0;337,0;1,33;3,2;1,33;3,25
28,0;Hamburg;Hamburg TMS;13/05/08;Masters;Outdoor;Clay;1st Round;3,0;Nieminen J.;Schuettler R.;27,0;87,0;6,0;1,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,36;3.0;;;1,4;2,85;1,352;3,64;;;1170,0;488,0;1,35;3,1;1,333;3,25
28,0;Hamburg;Hamburg TMS;13/05/08;Masters;Outdoor;Clay;2nd Round;3,0;Verdasco F.;Llodra M.;28,0;40,0;6,0;2,0;6,0;0,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,28;3.5;;;1,28;3,46;1,361;3,57;;;1120,0;805,0;1,36;3,05;1,286;3,5
28,0;Hamburg;Hamburg TMS;13/05/08;Masters;Outdoor;Clay;2nd Round;3,0;Davydenko N.;Ljubicic I.;4,0;29,0;6,0;4,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,16;4.5;;;1,2;4,25;1,213;5,3;;;3290,0;1045,0;1,18;4,6;1,2;4,333
28,0;Hamburg;Hamburg TMS;13/05/08;Masters;Outdoor;Clay;2nd Round;3,0;Ferrer D.;Minar I.;5,0;70,0;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,08;7.0;;;1,1;6,25;1,15;7,05;;;2780,0;538,0;1,14;5,5;1,1;6,5
28,0;Hamburg;Hamburg TMS;13/05/08;Masters;Outdoor;Clay;2nd Round;3,0;Seppi A.;Gasquet R.;43,0;9,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,37;1.53;;;2,35;1,55;2,65;1,571;;;763,0;1660,0;2,28;1,6;2,375;1,533
28,0;Hamburg;Hamburg TMS;14/05/08;Masters;Outdoor;Clay;2nd Round;3,0;Montanes A.;Acasuso J.;78,0;45,0;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,62;1.44;;;2,53;1,48;2,86;1,485;;;511,0;751,0;2,75;1,43;2,625;1,444
28,0;Hamburg;Hamburg TMS;14/05/08;Masters;Outdoor;Clay;2nd Round;3,0;Monaco J.;Bolelli S.;15,0;49,0;6,0;2,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,53;2.37;;;1,48;2,53;1,493;2,83;;;1405,0;706,0;1,57;2,34;1,533;2,375
28,0;Hamburg;Hamburg TMS;14/05/08;Masters;Outdoor;Clay;2nd Round;3,0;Safin M.;Berdych T.;89,0;11,0;7,0;5,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,8;1.9;;;1,73;2,03;1,813;2,13;;;480,0;1490,0;1,67;2,15;1,727;2,0
28,0;Hamburg;Hamburg TMS;14/05/08;Masters;Outdoor;Clay;2nd Round;3,0;Tipsarevic J.;Blake J.;33,0;8,0;4,0;6,0;6,0;3,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,83;1.83;;;1,91;1,83;1,893;2,02;;;943,0;2055,0;1,94;1,82;1,909;1,8
28,0;Hamburg;Hamburg TMS;14/05/08;Masters;Outdoor;Clay;2nd Round;3,0;Kiefer N.;Wawrinka S.;41,0;10,0;7,0;5,0;7,0;5,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,87;1.38;;;2,85;1,4;2,83;1,493;;;785,0;1545,0;2,68;1,45;2,75;1,4
28,0;Hamburg;Hamburg TMS;14/05/08;Masters;Outdoor;Clay;2nd Round;3,0;Karlovic I.;Robredo T.;24,0;16,0;3,0;6,0;6,0;2,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;2,37;1.53;;;2,1;1,65;2,42;1,658;;;1265,0;1400,0;2,14;1,68;2,375;1,533
28,0;Hamburg;Hamburg TMS;14/05/08;Masters;Outdoor;Clay;2nd Round;3,0;Soderling R.;Tsonga J.W.;48,0;18,0;6,0;2,0;7,0;5,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,4;2.75;;;1,42;2,75;1,4;3,3;;;710,0;1385,0;1,43;2,75;1,444;2,625
28,0;Hamburg;Hamburg TMS;14/05/08;Masters;Outdoor;Clay;2nd Round;3,0;Moya C.;Rochus O.;12,0;75,0;7,0;5,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,36;3.0;;;1,45;2,6;1,446;3,04;;;1440,0;516,0;1,45;2,67;1,444;2,625
28,0;Hamburg;Hamburg TMS;14/05/08;Masters;Outdoor;Clay;2nd Round;3,0;Federer R.;Nieminen J.;1,0;27,0;6,0;1,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,05;9.0;;;1,05;8,5;1,078;11,25;;;6825,0;1170,0;1,07;8,0;1,04;9,0
28,0;Hamburg;Hamburg TMS;14/05/08;Masters;Outdoor;Clay;2nd Round;3,0;Murray A.;Simon G.;14,0;35,0;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,36;3.0;;;1,37;2,92;1,444;3,05;;;1410,0;900,0;1,37;3,0;1,364;3,0
28,0;Hamburg;Hamburg TMS;14/05/08;Masters;Outdoor;Clay;2nd Round;3,0;Nadal R.;Starace P.;2,0;47,0;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,03;11.0;;;1,04;9,25;1,074;11,5;;;5435,0;720,0;1,05;9,0;1,04;9,0
28,0;Hamburg;Hamburg TMS;14/05/08;Masters;Outdoor;Clay;2nd Round;3,0;Djokovic N.;Chela J.I.;3,0;39,0;6,0;3,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,12;5.5;;;1,17;4,67;1,171;6,35;;;5125,0;805,0;1,16;5,0;1,143;5,0
28,0;Hamburg;Hamburg TMS;15/05/08;Masters;Outdoor;Clay;3rd Round;3,0;Verdasco F.;Ferrer D.;28,0;5,0;7,0;6,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,62;1.44;;;2,6;1,45;2,69;1,559;;;1120,0;2780,0;2,68;1,45;2,75;1,4
28,0;Hamburg;Hamburg TMS;15/05/08;Masters;Outdoor;Clay;3rd Round;3,0;Montanes A.;Tipsarevic J.;78,0;33,0;6,0;2,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,62;1.44;;;2,67;1,44;2,59;1,592;;;511,0;943,0;2,6;1,47;2,375;1,533
28,0;Hamburg;Hamburg TMS;15/05/08;Masters;Outdoor;Clay;3rd Round;3,0;Seppi A.;Monaco J.;43,0;15,0;6,0;0,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;3,0;1.36;;;3,22;1,32;3,7;1,333;;;763,0;1405,0;3,0;1,37;3,0;1,364
28,0;Hamburg;Hamburg TMS;15/05/08;Masters;Outdoor;Clay;3rd Round;3,0;Federer R.;Soderling R.;1,0;48,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,12;5.5;;;1,13;5,5;1,215;5,26;;;6825,0;710,0;1,17;4,8;1,125;5,5
28,0;Hamburg;Hamburg TMS;15/05/08;Masters;Outdoor;Clay;3rd Round;3,0;Moya C.;Safin M.;12,0;89,0;6,0;2,0;6,0;7,0;6,0;1,0;;;;;2,0;1,0;Completed;;;;;;;;;2,0;1.72;;;2,1;1,7;2,18;1,781;;;1440,0;480,0;2,0;1,77;2,0;1,727
28,0;Hamburg;Hamburg TMS;15/05/08;Masters;Outdoor;Clay;3rd Round;3,0;Djokovic N.;Karlovic I.;3,0;24,0;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,1;6.5;;;1,13;5,5;1,141;7,38;;;5125,0;1265,0;1,12;6,0;1,125;5,5
28,0;Hamburg;Hamburg TMS;15/05/08;Masters;Outdoor;Clay;3rd Round;3,0;Kiefer N.;Davydenko N.;41,0;4,0;7,0;5,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;4,0;1.22;;;3,97;1,22;4,71;1,243;;;785,0;3290,0;3,75;1,25;4,333;1,2
28,0;Hamburg;Hamburg TMS;15/05/08;Masters;Outdoor;Clay;3rd Round;3,0;Nadal R.;Murray A.;2,0;14,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,12;5.5;;;1,13;5,5;1,2;5,5;;;5435,0;1410,0;1,13;5,6;1,143;5,0
28,0;Hamburg;Hamburg TMS;16/05/08;Masters;Outdoor;Clay;Quarterfinals;3,0;Federer R.;Verdasco F.;1,0;28,0;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,11;6.5;;;1,13;5,5;1,155;6,85;;;6825,0;1120,0;1,12;5,85;1,111;6,0
28,0;Hamburg;Hamburg TMS;16/05/08;Masters;Outdoor;Clay;Quarterfinals;3,0;Djokovic N.;Montanes A.;3,0;78,0;6,0;2,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,07;8.0;;;1,1;6,75;1,1;9,0;;;5125,0;511,0;1,07;8,0;1,083;7,0
28,0;Hamburg;Hamburg TMS;16/05/08;Masters;Outdoor;Clay;Quarterfinals;3,0;Seppi A.;Kiefer N.;43,0;41,0;6,0;3,0;5,0;7,0;7,0;5,0;;;;;2,0;1,0;Completed;;;;;;;;;2,1;1.72;;;2,1;1,7;2,32;1,704;;;763,0;785,0;1,96;1,8;2,0;1,727
28,0;Hamburg;Hamburg TMS;16/05/08;Masters;Outdoor;Clay;Quarterfinals;3,0;Nadal R.;Moya C.;2,0;12,0;6,0;1,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,05;10.0;;;1,05;8,5;1,08;11,0;;;5435,0;1440,0;1,08;7,5;1,071;7,5
28,0;Hamburg;Hamburg TMS;17/05/08;Masters;Outdoor;Clay;Semifinals;3,0;Federer R.;Seppi A.;1,0;43,0;6,0;3,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,05;10.0;;;1,07;7,19;1,074;11,5;;;6825,0;763,0;1,05;9,5;1,071;7,5
28,0;Hamburg;Hamburg TMS;17/05/08;Masters;Outdoor;Clay;Semifinals;3,0;Nadal R.;Djokovic N.;2,0;3,0;7,0;5,0;2,0;6,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;1,4;2.87;;;1,43;2,71;1,469;2,93;;;5435,0;5125,0;1,4;2,85;1,364;3,0
28,0;Hamburg;Hamburg TMS;18/05/08;Masters;Outdoor;Clay;The Final;3,0;Nadal R.;Federer R.;2,0;1,0;7,0;5,0;6,0;7,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,57;2.37;;;1,53;2,4;1,637;2,47;;;5435,0;6825,0;1,6;2,4;1,571;2,25
