ATP;Location;Tournament;Date;Series;Court;Surface;Surface_WinRate_Favorite;Surface_WinRate_Not_Favorite;Surface_Matches_Favorite;Surface_Matches_Not_Favorite;Round;Round_Code;Best of;Player_Favorite;Player_Not_Favorite;WinStreak_Favorite;WinStreak_Not_Favorite;Win_Streak_Diff;Rank_Favorite;Rank_Not_Favorite;Rank_Diff_Signed;Rank_Diff_Abs;Favorite_Wins;GrandSlams_Favorite;GrandSlams_Not_Favorite;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;B365W;B365L;B&WW;B&WL;EXW;EXL;PSW;PSL;WPts;LPts;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;1,0;1,0;2;1;Quarterfinals;5;5;kiefer n.;norman m.;3;0;3;4,0;11,0;-7,0;7,0;0;0;0;norman m.;kiefer n.;11,0;4,0;3,0;6,0;6,0;3,0;6,0;1,0;7,0;6,0;;;3,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;1,0;1,0;1;1;3rd Round;3;5;henman t.;grosjean s.;0;2;-2;13,0;26,0;-13,0;13,0;1;0;0;henman t.;grosjean s.;13,0;26,0;6,0;1,0;6,0;4,0;4,0;6,0;7,0;6,0;;;3,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;1,0;1,0;3;2;Quarterfinals;5;5;agassi a.;arazi h.;5;3;2;1,0;41,0;-40,0;40,0;1;1;0;agassi a.;arazi h.;1,0;41,0;6,0;4,0;6,0;4,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;1,0;1,0;3;1;Quarterfinals;5;5;sampras p.;woodruff c.;0;4;-4;3,0;56,0;-53,0;53,0;1;0;0;sampras p.;woodruff c.;3,0;56,0;7,0;5,0;6,0;3,0;6,0;3,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;1,0;1,0;4;4;Semifinals;6;5;agassi a.;sampras p.;4;3;1;1,0;3,0;-2,0;2,0;1;1;0;agassi a.;sampras p.;1,0;3,0;6,0;4,0;3,0;6,0;6,0;7,0;7,0;6,0;6,0;1,0;3,0;2,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,75;1,0;4;2;Semifinals;6;5;kafelnikov y.;norman m.;1;4;-3;2,0;11,0;-9,0;9,0;1;0;0;kafelnikov y.;norman m.;2,0;11,0;6,0;1,0;6,0;2,0;6,0;4,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;1,0;1;1;3rd Round;3;5;clement a.;federer r.;2;2;0;54,0;62,0;-8,0;8,0;1;0;0;clement a.;federer r.;54,0;62,0;6,0;1,0;6,0;4,0;6,0;3,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,6666666666666666;1,0;3;1;4th Round;4;5;norman m.;hewitt l.;3;3;0;11,0;17,0;-6,0;6,0;1;0;0;norman m.;hewitt l.;11,0;17,0;6,0;3,0;6,0;1,0;7,0;6,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;1,0;0,5;2;2;4th Round;4;5;henman t.;woodruff c.;2;3;-1;13,0;56,0;-43,0;43,0;0;0;0;woodruff c.;henman t.;56,0;13,0;7,0;5,0;1,0;6,0;6,0;4,0;3,0;6,0;7,0;5,0;3,0;2,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,5;1,0;2;1;3rd Round;3;5;escude n.;vinciguerra a.;2;2;0;34,0;99,0;-65,0;65,0;1;0;0;escude n.;vinciguerra a.;34,0;99,0;6,0;4,0;6,0;4,0;6,0;3,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,6666666666666666;1,0;3;1;3rd Round;3;5;woodruff c.;fromberg r.;2;2;0;56,0;80,0;-24,0;24,0;1;0;0;woodruff c.;fromberg r.;56,0;80,0;6,0;1,0;6,0;4,0;7,0;6,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,75;1,0;4;1;3rd Round;3;5;norman m.;bjorkman j.;2;2;0;11,0;76,0;-65,0;65,0;1;0;0;norman m.;bjorkman j.;11,0;76,0;6,0;4,0;6,0;4,0;7,0;6,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;1,0;0,5;1;2;3rd Round;3;5;mirnyi m.;rochus c.;2;2;0;67,0;120,0;-53,0;53,0;0;0;0;rochus c.;mirnyi m.;120,0;67,0;3,0;6,0;6,0;4,0;6,0;3,0;7,0;6,0;;;3,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;1,0;1,0;5;1;3rd Round;3;5;agassi a.;zabaleta m.;3;2;1;1,0;33,0;-32,0;32,0;1;1;0;agassi a.;zabaleta m.;1,0;33,0;6,0;4,0;6,0;4,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,6666666666666666;0,0;3;0;3rd Round;3;5;arazi h.;vicente f.;2;2;0;41,0;55,0;-14,0;14,0;1;0;0;arazi h.;vicente f.;41,0;55,0;6,0;3,0;6,0;3,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;1,0;0,5;1;2;3rd Round;3;5;squillari f.;dosedel s.;2;2;0;48,0;64,0;-16,0;16,0;0;0;0;dosedel s.;squillari f.;64,0;48,0;7,0;5,0;6,0;2,0;6,0;3,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,5;1,0;2;1;3rd Round;3;5;philippoussis m.;ilie a.;2;2;0;19,0;46,0;-27,0;27,0;1;0;0;philippoussis m.;ilie a.;19,0;46,0;6,0;4,0;7,0;6,0;6,0;1,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,8;1,0;5;1;3rd Round;3;5;kafelnikov y.;koubek s.;0;2;-2;2,0;43,0;-41,0;41,0;1;0;0;kafelnikov y.;koubek s.;2,0;43,0;6,0;3,0;6,0;3,0;6,0;4,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,6666666666666666;1,0;3;1;3rd Round;3;5;el aynaoui y.;ferrero j.c.;2;2;0;29,0;40,0;-11,0;11,0;1;0;0;el aynaoui y.;ferrero j.c.;29,0;40,0;7,0;6,0;4,0;6,0;4,0;6,0;7,0;6,0;6,0;4,0;3,0;2,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;1,0;0,5;1;2;3rd Round;3;5;clavet f.;ferreira w.;2;2;0;39,0;53,0;-14,0;14,0;0;0;0;ferreira w.;clavet f.;53,0;39,0;6,0;3,0;6,0;4,0;3,0;6,0;6,0;3,0;;;3,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,6666666666666666;1,0;3;1;3rd Round;3;5;kiefer n.;alami k.;2;2;0;4,0;35,0;-31,0;31,0;1;0;0;kiefer n.;alami k.;4,0;35,0;6,0;3,0;6,0;4,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,5;1,0;2;1;3rd Round;3;5;hewitt l.;voinea a.;2;2;0;17,0;95,0;-78,0;78,0;1;0;0;hewitt l.;voinea a.;17,0;95,0;6,0;2,0;7,0;5,0;6,0;3,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,5;0;2;2nd Round;2;5;lapentti n.;clement a.;1;1;0;7,0;54,0;-47,0;47,0;0;0;0;clement a.;lapentti n.;54,0;7,0;3,0;6,0;7,0;6,0;6,0;2,0;4,0;1,0;;;2,0;1,0;Retired;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,0;0;1;2nd Round;2;5;martin t.;vicente f.;1;1;0;9,0;55,0;-46,0;46,0;0;0;0;vicente f.;martin t.;55,0;9,0;6,0;4,0;2,0;6,0;3,0;6,0;6,0;3,0;7,0;5,0;3,0;2,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,75;0,0;4;0;1st Round;1;5;el aynaoui y.;parmar a.;0;0;0;29,0;257,0;-228,0;228,0;1;0;0;el aynaoui y.;parmar a.;29,0;257,0;6,0;7,0;7,0;6,0;1,0;6,0;6,0;3,0;6,0;1,0;3,0;2,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,0;1;0;1st Round;1;5;corretja a.;sargsian s.;0;0;0;30,0;51,0;-21,0;21,0;1;0;0;corretja a.;sargsian s.;30,0;51,0;7,0;6,0;6,0;4,0;6,0;4,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,0;1;0;1st Round;1;5;novak j.;hipfl m.;0;0;0;37,0;75,0;-38,0;38,0;1;0;0;novak j.;hipfl m.;37,0;75,0;6,0;3,0;4,0;6,0;6,0;3,0;5,0;7,0;6,0;2,0;3,0;2,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,75;0,0;4;0;1st Round;1;5;kiefer n.;canas g.;0;0;0;4,0;74,0;-70,0;70,0;1;0;0;kiefer n.;canas g.;4,0;74,0;4,0;6,0;6,0;3,0;6,0;4,0;6,0;4,0;;;3,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,0;1;0;1st Round;1;5;schuettler r.;marin j.a.;0;0;0;60,0;73,0;-13,0;13,0;1;0;0;schuettler r.;marin j.a.;60,0;73,0;6,0;3,0;6,0;3,0;6,0;3,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,0;0;1;1st Round;1;5;ljubicic i.;sekulov j.;0;0;0;72,0;133,0;-61,0;61,0;0;0;0;sekulov j.;ljubicic i.;133,0;72,0;7,0;6,0;4,0;6,0;4,0;6,0;7,0;5,0;6,0;0,0;3,0;2,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,0;1;0;1st Round;1;5;martin t.;black b.;0;0;0;9,0;71,0;-62,0;62,0;1;0;0;martin t.;black b.;9,0;71,0;5,0;7,0;6,0;7,0;6,0;4,0;6,0;2,0;8,0;6,0;3,0;2,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,6666666666666666;0,0;3;0;1st Round;1;5;clement a.;van lottum j.;0;0;0;54,0;66,0;-12,0;12,0;1;0;0;clement a.;van lottum j.;54,0;66,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Retired;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,5;0,0;2;0;1st Round;1;5;ilie a.;tarango j.;0;0;0;46,0;65,0;-19,0;19,0;1;0;0;ilie a.;tarango j.;46,0;65,0;6,0;3,0;7,0;6,0;4,0;6,0;6,0;3,0;;;3,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,5;0;2;1st Round;1;5;gumy h.;vinciguerra a.;0;0;0;63,0;99,0;-36,0;36,0;0;0;0;vinciguerra a.;gumy h.;99,0;63,0;7,0;6,0;6,0;1,0;6,0;1,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,0;0;1;1st Round;1;5;gaudio g.;llodra m.;0;0;0;61,0;263,0;-202,0;202,0;0;0;0;llodra m.;gaudio g.;263,0;61,0;6,0;3,0;6,0;3,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,5;0,0;2;0;1st Round;1;5;vicente f.;berasategui a.;0;0;0;55,0;59,0;-4,0;4,0;1;0;0;vicente f.;berasategui a.;55,0;59,0;6,0;0,0;6,0;2,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,5;0,0;2;0;1st Round;1;5;squillari f.;sirianni j.;0;0;0;48,0;356,0;-308,0;308,0;1;0;0;squillari f.;sirianni j.;48,0;356,0;6,0;3,0;6,0;2,0;6,0;1,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,0;0;1;1st Round;1;5;martin a.;tieleman l.;0;0;0;52,0;89,0;-37,0;37,0;0;0;0;tieleman l.;martin a.;89,0;52,0;6,0;2,0;7,0;6,0;6,0;7,0;6,0;3,0;;;3,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,6666666666666666;0,0;3;0;1st Round;1;5;ferreira w.;bastl g.;0;0;0;53,0;78,0;-25,0;25,0;1;0;0;ferreira w.;bastl g.;53,0;78,0;6,0;3,0;6,0;3,0;4,0;6,0;7,0;6,0;;;3,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,6666666666666666;0,0;3;0;1st Round;1;5;escude n.;courier j.;0;0;0;34,0;36,0;-2,0;2,0;1;0;0;escude n.;courier j.;34,0;36,0;6,0;7,0;6,0;3,0;7,0;5,0;6,0;1,0;;;3,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,5;0;2;1st Round;1;5;gambill j.m.;black w.;0;0;0;57,0;151,0;-94,0;94,0;0;0;0;black w.;gambill j.m.;151,0;57,0;7,0;6,0;6,0;1,0;6,0;4,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,0;1;0;1st Round;1;5;lapentti n.;medvedev a.;0;0;0;7,0;32,0;-25,0;25,0;1;0;0;lapentti n.;medvedev a.;7,0;32,0;6,0;3,0;5,0;7,0;6,0;7,0;6,0;4,0;8,0;6,0;3,0;2,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,6666666666666666;0,0;3;0;1st Round;1;5;henman t.;golmard j.;0;0;0;13,0;31,0;-18,0;18,0;1;0;0;henman t.;golmard j.;13,0;31,0;6,0;7,0;6,0;3,0;7,0;6,0;7,0;6,0;;;3,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,0;0;1;1st Round;1;5;meligeni f.;behrend t.;0;0;0;28,0;106,0;-78,0;78,0;0;0;0;behrend t.;meligeni f.;106,0;28,0;6,0;2,0;4,0;6,0;6,0;7,0;6,0;3,0;6,0;0,0;3,0;2,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,5;0;2;1st Round;1;5;mantilla f.;zabaleta m.;0;0;0;27,0;33,0;-6,0;6,0;0;0;0;zabaleta m.;mantilla f.;33,0;27,0;6,0;1,0;5,0;7,0;6,0;3,0;7,0;6,0;;;3,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,0;1;0;1st Round;1;5;krajicek r.;santoro f.;0;0;0;10,0;25,0;-15,0;15,0;1;0;0;krajicek r.;santoro f.;10,0;25,0;6,0;1,0;6,0;2,0;7,0;5,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,0;0;1;1st Round;1;5;safin m.;stafford g.;0;0;0;23,0;472,0;-449,0;449,0;0;0;0;stafford g.;safin m.;472,0;23,0;7,0;6,0;6,0;4,0;6,0;1,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,5;0;2;1st Round;1;5;hrbaty d.;clavet f.;0;0;0;22,0;39,0;-17,0;17,0;0;0;0;clavet f.;hrbaty d.;39,0;22,0;3,0;6,0;6,0;1,0;6,0;4,0;7,0;6,0;;;3,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,5;0;2;1st Round;1;5;spadea v.;voinea a.;0;0;0;21,0;95,0;-74,0;74,0;0;0;0;voinea a.;spadea v.;95,0;21,0;7,0;6,0;4,0;6,0;4,0;6,0;6,0;3,0;6,0;2,0;3,0;2,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,6666666666666666;0;3;1st Round;1;5;costa a.;rochus c.;0;0;0;20,0;120,0;-100,0;100,0;0;0;0;rochus c.;costa a.;120,0;20,0;6,0;3,0;6,0;7,0;6,0;4,0;6,0;3,0;;;3,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,0;0;1;1st Round;1;5;kucera k.;srichaphan p.;0;0;0;18,0;102,0;-84,0;84,0;0;0;0;srichaphan p.;kucera k.;102,0;18,0;6,0;2,0;6,0;4,0;3,0;6,0;6,0;3,0;;;3,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,0;0;1;1st Round;1;5;pioline c.;ivanisevic g.;0;0;0;15,0;70,0;-55,0;55,0;0;0;0;ivanisevic g.;pioline c.;70,0;15,0;6,0;4,0;2,0;6,0;7,0;5,0;1,0;6,0;9,0;7,0;3,0;2,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,5;0;2;1st Round;1;5;enqvist t.;fromberg r.;0;0;0;6,0;80,0;-74,0;74,0;0;0;0;fromberg r.;enqvist t.;80,0;6,0;6,0;4,0;7,0;6,0;4,0;6,0;3,0;6,0;10,0;8,0;3,0;2,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,5;0,0;2;0;1st Round;1;5;bjorkman j.;stoltenberg j.;0;0;0;76,0;81,0;-5,0;5,0;1;0;0;bjorkman j.;stoltenberg j.;76,0;81,0;6,0;7,0;6,0;4,0;6,0;4,0;0,0;6,0;6,0;4,0;3,0;2,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,0;1;0;1st Round;1;5;schalken s.;blanco g.;0;0;0;47,0;77,0;-30,0;30,0;1;0;0;schalken s.;blanco g.;47,0;77,0;7,0;6,0;6,0;4,0;7,0;6,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,8333333333333334;0,0;6;0;1st Round;1;5;kafelnikov y.;knippschild j.;0;0;0;2,0;85,0;-83,0;83,0;1;0;0;kafelnikov y.;knippschild j.;2,0;85,0;6,0;7,0;6,0;4,0;6,0;1,0;6,0;2,0;;;3,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,5;0;2;1st Round;1;5;chang m.;federer r.;0;0;0;38,0;62,0;-24,0;24,0;0;0;0;federer r.;chang m.;62,0;38,0;6,0;4,0;6,0;4,0;7,0;6,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,0;0;1;1st Round;1;5;karbacher b.;hill m.;0;0;0;139,0;238,0;-99,0;99,0;0;0;0;hill m.;karbacher b.;238,0;139,0;6,0;4,0;6,0;2,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,0;0;1;1st Round;1;5;wessels p.;vanek j.;0;0;0;114,0;153,0;-39,0;39,0;0;0;0;vanek j.;wessels p.;153,0;114,0;6,0;4,0;6,0;3,0;2,0;6,0;7,0;6,0;;;3,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,5;0,0;2;0;1st Round;1;5;ferrero j.c.;draper s.;0;0;0;40,0;200,0;-160,0;160,0;1;0;0;ferrero j.c.;draper s.;40,0;200,0;7,0;6,0;6,0;3,0;7,0;6,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,6666666666666666;0,0;3;0;1st Round;1;5;philippoussis m.;okun n.;0;0;0;19,0;189,0;-170,0;170,0;1;0;0;philippoussis m.;okun n.;19,0;189,0;6,0;4,0;6,0;2,0;2,0;6,0;3,0;6,0;6,0;2,0;3,0;2,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,0;1;0;1st Round;1;5;haas t.;saulnier c.;0;0;0;12,0;171,0;-159,0;159,0;1;0;0;haas t.;saulnier c.;12,0;171,0;7,0;6,0;6,0;4,0;4,0;6,0;6,0;2,0;;;3,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,0;1;0;1st Round;1;5;pretzsch a.;o'brien a.;0;0;0;115,0;162,0;-47,0;47,0;1;0;0;pretzsch a.;o'brien a.;115,0;162,0;7,0;6,0;6,0;2,0;6,0;1,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,6666666666666666;0,0;3;0;1st Round;1;5;dosedel s.;boutter j.;0;0;0;64,0;155,0;-91,0;91,0;1;0;0;dosedel s.;boutter j.;64,0;155,0;7,0;6,0;5,0;7,0;6,0;3,0;7,0;5,0;;;3,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,5;0,0;2;0;1st Round;1;5;grosjean s.;motomura g.;0;0;0;26,0;148,0;-122,0;122,0;1;0;0;grosjean s.;motomura g.;26,0;148,0;6,0;3,0;6,0;3,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,0;1;0;1st Round;1;5;rosset m.;delgado j.;0;0;0;45,0;143,0;-98,0;98,0;1;0;0;rosset m.;delgado j.;45,0;143,0;7,0;6,0;6,0;3,0;7,0;6,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,0;1;0;1st Round;1;5;paes l.;petrovic d.;0;0;0;137,0;201,0;-64,0;64,0;1;0;0;paes l.;petrovic d.;137,0;201,0;6,0;2,0;3,0;6,0;7,0;6,0;6,0;4,0;;;3,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,0;0;1;1st Round;1;5;tabara m.;ullyett k.;0;0;0;122,0;182,0;-60,0;60,0;0;0;0;ullyett k.;tabara m.;182,0;122,0;6,0;1,0;7,0;6,0;4,0;6,0;6,0;1,0;;;3,0;1,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
6;Melbourne;Australian Open;2000-01-17;Grand Slam;Outdoor;Hard;0,0;0,0;1;0;1st Round;1;5;johansson t.;kulti n.;0;0;0;42,0;121,0;-79,0;79,0;1;0;0;johansson t.;kulti n.;42,0;121,0;6,0;1,0;6,0;2,0;6,0;4,0;;;;;3,0;0,0;Completed;;;;;;;;;;;;;;;;;;;;;;;;;;;;
