ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;B365W;B365L;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;B&WW;B&WL;EXW;EXL;PSW;PSL;WPts;LPts;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL
29;Madrid;Mutua Madrid Open;08/05/2017;Masters 1000;Outdoor;Clay;1st Round;3;Cuevas P.;Bellucci T.;27;54;7,0;6,0;4,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;1,4;2,75;;;;;;;;;;;1,42;2,65;1,5;2,8;1490,0;876,0;;;;;;;1,5;2,86;1,46;2,69
29;Madrid;Mutua Madrid Open;08/05/2017;Masters 1000;Outdoor;Clay;1st Round;3;Mahut N.;Sock J.;48;15;6,0;4,0;0,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;4,33;1,2;;;;;;;;;;;4,2;1,19;5,0;1,21;925,0;2405,0;;;;;;;5,0;1,25;4,45;1,2
29;Madrid;Mutua Madrid Open;08/05/2017;Masters 1000;Outdoor;Clay;1st Round;3;Ferrer D.;Kukushkin M.;30;80;2,0;6,0;7,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;1,33;3,25;;;;;;;;;;;1,3;3,2;1,36;3,44;1230,0;645,0;;;;;;;1,39;3,5;1,32;3,32
29;Madrid;Mutua Madrid Open;08/05/2017;Masters 1000;Outdoor;Clay;1st Round;3;Donaldson J.;Mannarino A.;78;50;7,0;5,0;6,0;3,0;;;;;;;2,0;0,0;Completed;2,37;1,53;;;;;;;;;;;2,3;1,55;2,45;1,62;655,0;911,0;;;;;;;2,47;1,64;2,36;1,58
29;Madrid;Mutua Madrid Open;08/05/2017;Masters 1000;Outdoor;Clay;1st Round;3;Kyrgios N.;Baghdatis M.;20;64;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,12;6,0;;;;;;;;;;;1,11;5,6;1,15;6,52;2155,0;815,0;;;;;;;1,15;7,0;1,12;6,05
29;Madrid;Mutua Madrid Open;08/05/2017;Masters 1000;Outdoor;Clay;1st Round;3;Tsonga J.W.;Kuznetsov An.;11;82;7,0;6,0;6,0;7,0;7,0;5,0;;;;;2,0;1,0;Completed;1,4;2,75;;;;;;;;;;;1,42;2,65;1,49;2,82;2825,0;625,0;;;;;;;1,5;3,0;1,44;2,76
29;Madrid;Mutua Madrid Open;08/05/2017;Masters 1000;Outdoor;Clay;1st Round;3;Lopez F.;Escobedo E.;38;81;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,4;2,75;;;;;;;;;;;1,4;2,75;1,47;2,91;1045,0;638,0;;;;;;;1,48;2,92;1,43;2,78
29;Madrid;Mutua Madrid Open;09/05/2017;Masters 1000;Outdoor;Clay;1st Round;3;Harrison R.;Tomic B.;47;39;7,0;5,0;4,0;6,0;6,0;2,0;;;;;2,0;1,0;Completed;2,1;1,66;;;;;;;;;;;2,1;1,65;2,23;1,74;928,0;1015,0;;;;;;;2,23;1,76;2,14;1,69
29;Madrid;Mutua Madrid Open;09/05/2017;Masters 1000;Outdoor;Clay;1st Round;3;Karlovic I.;Bautista Agut R.;22;21;7,0;6,0;6,0;7,0;7,0;6,0;;;;;2,0;1,0;Completed;4,0;1,22;;;;;;;;;;;3,75;1,23;4,38;1,26;1830,0;2145,0;;;;;;;4,38;1,27;3,99;1,24
29;Madrid;Mutua Madrid Open;09/05/2017;Masters 1000;Outdoor;Clay;1st Round;3;Almagro N.;Robredo T.;76;266;6,0;3,0;3,0;6,0;6,0;1,0;;;;;2,0;1,0;Completed;1,33;3,25;;;;;;;;;;;1,33;3,05;1,39;3,28;675,0;192,0;;;;;;;1,4;3,25;1,35;3,16
29;Madrid;Mutua Madrid Open;09/05/2017;Masters 1000;Outdoor;Clay;1st Round;3;Schwartzman D.;Ramos-Vinolas A.;40;17;6,0;1,0;6,0;3,0;;;;;;;2,0;0,0;Completed;2,37;1,53;;;;;;;;;;;2,3;1,55;2,37;1,66;1002,0;2180,0;;;;;;;2,45;1,66;2,33;1,59
29;Madrid;Mutua Madrid Open;09/05/2017;Masters 1000;Outdoor;Clay;1st Round;3;Paire B.;Carreno Busta P.;52;18;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;3,25;1,33;;;;;;;;;;;3,2;1,3;3,59;1,34;900,0;2170,0;;;;;;;3,59;1,37;3,32;1,32
29;Madrid;Mutua Madrid Open;09/05/2017;Masters 1000;Outdoor;Clay;1st Round;3;Coric B.;Zverev M.;59;31;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,36;3,0;;;;;;;;;;;1,33;3,05;1,43;3,08;825,0;1169,0;;;;;;;1,43;3,08;1,39;2,97
29;Madrid;Mutua Madrid Open;09/05/2017;Masters 1000;Outdoor;Clay;1st Round;3;Muller G.;Haas T.;26;403;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,57;2,25;;;;;;;;;;;1,6;2,2;1,66;2,37;1530,0;105,0;;;;;;;1,69;2,38;1,61;2,29
29;Madrid;Mutua Madrid Open;09/05/2017;Masters 1000;Outdoor;Clay;1st Round;3;Herbert P.H.;Pouille L.;88;13;7,0;6,0;6,0;7,0;6,0;3,0;;;;;2,0;1,0;Completed;3,75;1,25;;;;;;;;;;;3,45;1,27;3,92;1,3;592,0;2696,0;;;;;;;3,92;1,34;3,66;1,28
29;Madrid;Mutua Madrid Open;09/05/2017;Masters 1000;Outdoor;Clay;1st Round;3;Zverev A.;Verdasco F.;19;35;7,0;5,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,57;2,25;;;;;;;;;;;1,55;2,3;1,62;2,45;2165,0;1120,0;;;;;;;1,65;2,56;1,58;2,37
29;Madrid;Mutua Madrid Open;09/05/2017;Masters 1000;Outdoor;Clay;2nd Round;3;Goffin D.;Mayer F.;10;51;7,0;6,0;6,0;0,0;;;;;;;2,0;0,0;Completed;1,07;9,0;;;;;;;;;;;1,05;7,75;1,08;10,16;3055,0;901,0;;;;;;;1,1;10,75;1,07;8,61
29;Madrid;Mutua Madrid Open;09/05/2017;Masters 1000;Outdoor;Clay;2nd Round;3;Murray A.;Copil M.;1;104;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,08;8,0;;;;;;;;;;;1,05;7,75;1,07;10,71;11270,0;532,0;;;;;;;1,08;11,0;1,06;8,8
29;Madrid;Mutua Madrid Open;09/05/2017;Masters 1000;Outdoor;Clay;2nd Round;3;Thiem D.;Donaldson J.;9;78;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,08;8,0;;;;;;;;;;;1,07;7,0;1,08;9,87;3615,0;655,0;;;;;;;1,1;10,0;1,08;7,96
29;Madrid;Mutua Madrid Open;10/05/2017;Masters 1000;Outdoor;Clay;2nd Round;3;Kyrgios N.;Harrison R.;20;47;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,16;5,0;;;;;;;;;;;1,15;4,75;1,18;5,63;2155,0;928,0;;;;;;;1,2;5,85;1,16;5,07
29;Madrid;Mutua Madrid Open;10/05/2017;Masters 1000;Outdoor;Clay;2nd Round;3;Nishikori K.;Schwartzman D.;8;40;1,0;6,0;6,0;0,0;6,0;4,0;;;;;2,0;1,0;Completed;1,61;2,2;;;;;;;;;;;1,6;2,2;1,71;2,27;3650,0;1002,0;;;;;;;1,72;2,5;1,65;2,22
29;Madrid;Mutua Madrid Open;10/05/2017;Masters 1000;Outdoor;Clay;2nd Round;3;Raonic M.;Muller G.;6;26;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,33;3,25;;;;;;;;;;;1,3;3,2;1,36;3,44;4135,0;1530,0;;;;;;;1,36;3,56;1,32;3,35
29;Madrid;Mutua Madrid Open;10/05/2017;Masters 1000;Outdoor;Clay;2nd Round;3;Ferrer D.;Tsonga J.W.;30;11;;;;;;;;;;;;;Walkover;2,75;1,4;;;;;;;;;;;2,75;1,4;3,0;1,45;1230,0;2825,0;;;;;;;3,0;1,5;2,84;1,42
29;Madrid;Mutua Madrid Open;10/05/2017;Masters 1000;Outdoor;Clay;2nd Round;3;Djokovic N.;Almagro N.;2;76;6,0;1,0;4,0;6,0;7,0;5,0;;;;;2,0;1,0;Completed;1,14;5,5;;;;;;;;;;;1,14;5,0;1,19;5,42;7085,0;675,0;;;;;;;1,2;5,65;1,16;5,1
29;Madrid;Mutua Madrid Open;10/05/2017;Masters 1000;Outdoor;Clay;2nd Round;3;Berdych T.;Haase R.;14;45;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,36;3,0;;;;;;;;;;;1,37;2,85;1,43;3,05;2690,0;933,0;;;;;;;1,43;3,15;1,39;2,98
29;Madrid;Mutua Madrid Open;10/05/2017;Masters 1000;Outdoor;Clay;2nd Round;3;Cuevas P.;Mahut N.;27;48;5,0;7,0;6,0;4,0;6,0;4,0;;;;;2,0;1,0;Completed;1,2;4,33;;;;;;;;;;;1,2;4,1;1,24;4,65;1490,0;925,0;;;;;;;1,25;4,7;1,22;4,26
29;Madrid;Mutua Madrid Open;10/05/2017;Masters 1000;Outdoor;Clay;2nd Round;3;Lopez F.;Simon G.;38;32;6,0;3,0;3,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;1,72;2,0;;;;;;;;;;;1,65;2,1;1,72;2,25;1045,0;1165,0;;;;;;;1,77;2,25;1,71;2,12
29;Madrid;Mutua Madrid Open;10/05/2017;Masters 1000;Outdoor;Clay;2nd Round;3;Nadal R.;Fognini F.;5;29;7,0;6,0;3,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;1,08;8,0;;;;;;;;;;;1,07;7,0;1,11;8,37;4375,0;1235,0;;;;;;;1,11;9,5;1,08;7,81
29;Madrid;Mutua Madrid Open;10/05/2017;Masters 1000;Outdoor;Clay;2nd Round;3;Coric B.;Herbert P.H.;59;88;7,0;5,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,57;2,25;;;;;;;;;;;1,6;2,2;1,69;2,31;825,0;592,0;;;;;;;1,88;2,4;1,62;2,29
29;Madrid;Mutua Madrid Open;10/05/2017;Masters 1000;Outdoor;Clay;2nd Round;3;Dimitrov G.;Karlovic I.;12;22;6,0;3,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,28;3,5;;;;;;;;;;;1,28;3,35;1,33;3,64;2820,0;1830,0;;;;;;;1,35;3,65;1,32;3,39
29;Madrid;Mutua Madrid Open;10/05/2017;Masters 1000;Outdoor;Clay;2nd Round;3;Zverev A.;Cilic M.;19;7;6,0;7,0;6,0;3,0;6,0;4,0;;;;;2,0;1,0;Completed;1,83;1,83;;;;;;;;;;;1,9;1,8;2,02;1,88;2165,0;3725,0;;;;;;;2,1;1,91;1,98;1,82
29;Madrid;Mutua Madrid Open;10/05/2017;Masters 1000;Outdoor;Clay;2nd Round;3;Paire B.;Wawrinka S.;52;3;7,0;5,0;4,0;6,0;6,0;2,0;;;;;2,0;1,0;Completed;3,75;1,25;;;;;;;;;;;3,45;1,27;3,64;1,33;900,0;5685,0;;;;;;;3,75;1,33;3,57;1,29
29;Madrid;Mutua Madrid Open;11/05/2017;Masters 1000;Outdoor;Clay;3rd Round;3;Nishikori K.;Ferrer D.;8;30;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,28;3,75;;;;;;;;;;;1,25;3,6;1,28;4,14;3650,0;1230,0;;;;;;;1,34;4,15;1,27;3,74
29;Madrid;Mutua Madrid Open;11/05/2017;Masters 1000;Outdoor;Clay;3rd Round;3;Djokovic N.;Lopez F.;2;38;6,0;4,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,14;5,5;;;;;;;;;;;1,14;5,0;1,18;5,77;7085,0;1045,0;;;;;;;1,19;5,9;1,15;5,29
29;Madrid;Mutua Madrid Open;11/05/2017;Masters 1000;Outdoor;Clay;3rd Round;3;Goffin D.;Raonic M.;10;6;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,9;1,9;;;;;;;;;;;1,85;1,85;1,96;1,96;3055,0;4135,0;;;;;;;1,96;1,96;1,91;1,89
29;Madrid;Mutua Madrid Open;11/05/2017;Masters 1000;Outdoor;Clay;3rd Round;3;Zverev A.;Berdych T.;19;14;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,66;2,2;;;;;;;;;;;1,65;2,1;1,76;2,21;2165,0;2690,0;;;;;;;1,76;2,31;1,66;2,2
29;Madrid;Mutua Madrid Open;11/05/2017;Masters 1000;Outdoor;Clay;3rd Round;3;Coric B.;Murray A.;59;1;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;6,0;1,12;;;;;;;;;;;5,4;1,12;6,0;1,17;825,0;11270,0;;;;;;;6,8;1,17;5,89;1,13
29;Madrid;Mutua Madrid Open;11/05/2017;Masters 1000;Outdoor;Clay;3rd Round;3;Thiem D.;Dimitrov G.;9;12;4,0;6,0;6,0;4,0;7,0;6,0;;;;;2,0;1,0;Completed;1,5;2,62;;;;;;;;;;;1,47;2,5;1,54;2,69;3615,0;2820,0;;;;;;;1,55;2,8;1,5;2,58
29;Madrid;Mutua Madrid Open;11/05/2017;Masters 1000;Outdoor;Clay;3rd Round;3;Cuevas P.;Paire B.;27;52;7,0;5,0;0,0;6,0;6,0;1,0;;;;;2,0;1,0;Completed;1,72;2,1;;;;;;;;;;;1,65;2,1;1,7;2,32;1490,0;900,0;;;;;;;1,82;2,32;1,73;2,1
29;Madrid;Mutua Madrid Open;11/05/2017;Masters 1000;Outdoor;Clay;3rd Round;3;Nadal R.;Kyrgios N.;5;20;6,0;3,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,4;3,0;;;;;;;;;;;1,37;2,85;1,45;3,03;4375,0;2155,0;;;;;;;1,45;3,15;1,39;2,99
29;Madrid;Mutua Madrid Open;12/05/2017;Masters 1000;Outdoor;Clay;Quarterfinals;3;Djokovic N.;Nishikori K.;2;8;;;;;;;;;;;;;Walkover;1,44;2,75;;;;;;;;;;;1,4;2,75;1,47;2,94;7085,0;3650,0;;;;;;;1,48;3,0;1,43;2,8
29;Madrid;Mutua Madrid Open;12/05/2017;Masters 1000;Outdoor;Clay;Quarterfinals;3;Cuevas P.;Zverev A.;27;19;3,0;6,0;6,0;0,0;6,0;4,0;;;;;2,0;1,0;Completed;3,25;1,36;;;;;;;;;;;2,85;1,37;3,06;1,44;1490,0;2165,0;;;;;;;3,25;1,44;2,99;1,39
29;Madrid;Mutua Madrid Open;12/05/2017;Masters 1000;Outdoor;Clay;Quarterfinals;3;Nadal R.;Goffin D.;5;10;7,0;6,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,14;5,5;;;;;;;;;;;1,14;5,0;1,18;5,77;4375,0;3055,0;;;;;;;1,18;5,8;1,16;5,31
29;Madrid;Mutua Madrid Open;12/05/2017;Masters 1000;Outdoor;Clay;Quarterfinals;3;Thiem D.;Coric B.;9;59;6,0;1,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,3;3,5;;;;;;;;;;;1,3;3,2;1,34;3,62;3615,0;825,0;;;;;;;1,34;3,75;1,3;3,5
29;Madrid;Mutua Madrid Open;13/05/2017;Masters 1000;Outdoor;Clay;Semifinals;3;Nadal R.;Djokovic N.;5;2;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,44;2,75;;;;;;;;;;;1,4;2,75;1,45;3,03;4375,0;7085,0;;;;;;;1,47;3,05;1,43;2,85
29;Madrid;Mutua Madrid Open;13/05/2017;Masters 1000;Outdoor;Clay;Semifinals;3;Thiem D.;Cuevas P.;9;27;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,4;3,0;;;;;;;;;;;1,37;2,85;1,43;3,13;3615,0;1490,0;;;;;;;1,43;3,27;1,39;2,99
29;Madrid;Mutua Madrid Open;14/05/2017;Masters 1000;Outdoor;Clay;The Final;3;Nadal R.;Thiem D.;5;9;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,14;5,5;;;;;;;;;;;1,14;5,0;1,18;5,8;4375,0;3615,0;;;;;;;1,2;5,9;1,16;5,23
29;Madrid;Mutua Madrid Open;06/05/2018;Masters 1000;Outdoor;Clay;1st Round;3;Shapovalov D.;Sandgren T.;43;58;6,0;1,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,1;1,66;;;;;;;;;;;2,0;1,73;2,07;1,85;1128,0;928,0;;;2,1;1,73;;;2,2;1,85;2,07;1,76
29;Madrid;Mutua Madrid Open;06/05/2018;Masters 1000;Outdoor;Clay;1st Round;3;Gasquet R.;Berdych T.;29;17;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,72;2,0;;;;;;;;;;;1,79;1,92;1,91;2,0;1430,0;2060,0;;;1,8;2,0;;;1,97;2,02;1,84;1,96
29;Madrid;Mutua Madrid Open;07/05/2018;Masters 1000;Outdoor;Clay;1st Round;3;Schwartzman D.;Mannarino A.;16;27;6,0;1,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,44;2,62;;;;;;;;;;;1,39;2,75;1,46;2,95;2085,0;1585,0;;;;;;;1,5;3,08;1,42;2,86
29;Madrid;Mutua Madrid Open;07/05/2018;Masters 1000;Outdoor;Clay;1st Round;3;Paire B.;Pouille L.;50;18;6,0;2,0;6,0;3,0;;;;;;;2,0;0,0;Completed;2,37;1,53;;;;;;;;;;;2,47;1,48;2,84;1,49;1020,0;1995,0;;;2,5;1,53;;;2,84;1,6;2,55;1,52
29;Madrid;Mutua Madrid Open;07/05/2018;Masters 1000;Outdoor;Clay;1st Round;3;Dzumhur D.;Benneteau J.;32;60;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,5;2,5;;;;;;;;;;;1,55;2,3;1,63;2,44;1415,0;901,0;;;1,53;2,5;;;1,68;2,55;1,59;2,38
29;Madrid;Mutua Madrid Open;07/05/2018;Masters 1000;Outdoor;Clay;1st Round;3;Raonic M.;Kicker N.;24;94;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,33;3,25;;;;;;;;;;;1,33;3,05;1,37;3,38;1705,0;664,0;;;1,36;3,0;;;1,41;3,5;1,36;3,17
29;Madrid;Mutua Madrid Open;07/05/2018;Masters 1000;Outdoor;Clay;1st Round;3;Delbonis F.;Zverev M.;78;54;6,0;1,0;2,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;1,33;3,25;;;;;;;;;;;1,32;3,1;1,35;3,51;730,0;977,0;;;1,33;3,25;;;1,43;3,51;1,34;3,28
29;Madrid;Mutua Madrid Open;07/05/2018;Masters 1000;Outdoor;Clay;1st Round;3;Lajovic D.;Khachanov K.;95;38;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;2,62;1,44;;;;;;;;;;;2,37;1,52;2,6;1,56;639,0;1255,0;;;2,5;1,53;;;2,85;1,58;2,5;1,53
29;Madrid;Mutua Madrid Open;07/05/2018;Masters 1000;Outdoor;Clay;1st Round;3;Djokovic N.;Nishikori K.;12;20;7,0;5,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,66;2,1;;;;;;;;;;;1,74;1,98;1,79;2,14;2220,0;1835,0;;;1,73;2,1;;;1,87;2,3;1,75;2,08
29;Madrid;Mutua Madrid Open;07/05/2018;Masters 1000;Outdoor;Clay;1st Round;3;Kukushkin M.;Carballes Baena R.;96;73;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;2,25;1,57;;;;;;;;;;;2,2;1,6;2,33;1,68;634,0;750,0;;;2,25;1,61;;;2,4;1,72;2,27;1,64
29;Madrid;Mutua Madrid Open;07/05/2018;Masters 1000;Outdoor;Clay;1st Round;3;Lopez F.;Andujar P.;30;134;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;2,0;1,72;;;;;;;;;;;1,99;1,73;2,01;1,9;1420,0;425,0;;;2,0;1,8;;;2,21;1,9;2,04;1,78
29;Madrid;Mutua Madrid Open;07/05/2018;Masters 1000;Outdoor;Clay;1st Round;3;Monfils G.;Basilashvili N.;41;77;6,0;2,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;1,36;3,0;;;;;;;;;;;1,42;2,65;1,51;2,78;1175,0;732,0;;;1,44;2,75;;;1,51;3,14;1,43;2,82
29;Madrid;Mutua Madrid Open;08/05/2018;Masters 1000;Outdoor;Clay;1st Round;3;Bautista Agut R.;Donaldson J.;14;53;6,0;7,0;6,0;4,0;6,0;4,0;;;;;2,0;1,0;Completed;1,14;5,5;;;;;;;;;;;1,14;4,9;1,17;5,91;2175,0;977,0;;;1,14;5,5;;;1,19;6,0;1,15;5,39
29;Madrid;Mutua Madrid Open;08/05/2018;Masters 1000;Outdoor;Clay;1st Round;3;Donskoy E.;Tsitsipas S.;90;40;5,0;7,0;6,0;4,0;7,0;6,0;;;;;2,0;1,0;Completed;4,0;1,22;;;;;;;;;;;3,7;1,24;4,89;1,22;673,0;1179,0;;;4,0;1,25;;;4,89;1,31;3,96;1,25
29;Madrid;Mutua Madrid Open;08/05/2018;Masters 1000;Outdoor;Clay;1st Round;3;Mayer L.;Fognini F.;45;19;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,37;1,53;;;;;;;;;;;2,19;1,6;2,38;1,65;1086,0;1840,0;;;2,2;1,67;;;2,5;1,69;2,31;1,62
29;Madrid;Mutua Madrid Open;08/05/2018;Masters 1000;Outdoor;Clay;1st Round;3;Haase R.;Chung H.;44;21;6,0;2,0;6,0;0,0;;;;;;;2,0;0,0;Completed;3,25;1,33;;;;;;;;;;;3,35;1,28;4,1;1,28;1120,0;1817,0;;;3,5;1,3;;;4,1;1,36;3,53;1,31
29;Madrid;Mutua Madrid Open;08/05/2018;Masters 1000;Outdoor;Clay;1st Round;3;Kohlschreiber P.;Sugita Y.;28;46;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,2;4,33;;;;;;;;;;;1,2;4,1;1,24;4,65;1450,0;1070,0;;;1,22;4,0;;;1,26;4,85;1,22;4,35
29;Madrid;Mutua Madrid Open;08/05/2018;Masters 1000;Outdoor;Clay;1st Round;3;Cuevas P.;Sock J.;47;15;6,0;7,0;6,0;4,0;6,0;0,0;;;;;2,0;1,0;Completed;1,66;2,1;;;;;;;;;;;1,68;2,06;1,68;2,32;1060,0;2155,0;;;1,73;2,1;;;1,76;2,32;1,71;2,14
29;Madrid;Mutua Madrid Open;08/05/2018;Masters 1000;Outdoor;Clay;1st Round;3;Ramos-Vinolas A.;Gojowczyk P.;42;52;5,0;7,0;6,0;2,0;7,0;5,0;;;;;2,0;1,0;Completed;1,36;3,0;;;;;;;;;;;1,37;2,85;1,42;3,14;1145,0;979,0;;;1,44;2,75;;;1,44;3,24;1,39;2,99
29;Madrid;Mutua Madrid Open;08/05/2018;Masters 1000;Outdoor;Clay;1st Round;3;Coric B.;Carreno Busta P.;35;11;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,72;2,0;;;;;;;;;;;1,8;1,91;1,91;2,0;1296,0;2280,0;;;1,8;2,0;;;1,95;2,1;1,84;1,97
29;Madrid;Mutua Madrid Open;08/05/2018;Masters 1000;Outdoor;Clay;1st Round;3;Struff J.L.;Copil M.;65;92;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,57;2,25;;;;;;;;;;;1,61;2,18;1,69;2,3;855,0;672,0;;;1,61;2,25;;;1,69;2,5;1,63;2,3
29;Madrid;Mutua Madrid Open;08/05/2018;Masters 1000;Outdoor;Clay;1st Round;3;Verdasco F.;Lorenzi P.;37;72;7,0;5,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,18;4,5;;;;;;;;;;;1,18;4,3;1,21;5,0;1280,0;770,0;;;1,17;5,0;;;1,24;5,1;1,2;4,64
29;Madrid;Mutua Madrid Open;08/05/2018;Masters 1000;Outdoor;Clay;1st Round;3;Harrison R.;Garcia-Lopez G.;59;69;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;2,37;1,53;;;;;;;;;;;2,37;1,52;2,44;1,63;920,0;819,0;;;2,5;1,53;;;2,56;1,63;2,46;1,55
29;Madrid;Mutua Madrid Open;08/05/2018;Masters 1000;Outdoor;Clay;1st Round;3;Edmund K.;Medvedev D.;22;51;6,0;4,0;6,0;0,0;;;;;;;2,0;0,0;Completed;1,36;3,0;;;;;;;;;;;1,38;2,8;1,44;3,01;1757,0;1019,0;;;1,4;3,0;;;1,44;3,3;1,4;2,97
29;Madrid;Mutua Madrid Open;08/05/2018;Masters 1000;Outdoor;Clay;2nd Round;3;Shapovalov D.;Paire B.;43;50;7,0;6,0;4,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;2,1;1,66;;;;;;;;;;;2,05;1,69;2,16;1,78;1128,0;1020,0;;;2,1;1,73;;;2,2;1,8;2,12;1,72
29;Madrid;Mutua Madrid Open;08/05/2018;Masters 1000;Outdoor;Clay;2nd Round;3;Lajovic D.;Gasquet R.;95;29;7,0;6,0;7,0;6,0;;;;;;;2,0;0,0;Completed;3,4;1,3;;;;;;;;;;;3,15;1,31;3,73;1,32;639,0;1430,0;;;2,75;1,44;;;3,75;1,4;3,3;1,34
29;Madrid;Mutua Madrid Open;08/05/2018;Masters 1000;Outdoor;Clay;2nd Round;3;Raonic M.;Dimitrov G.;24;4;7,0;5,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;2,1;1,66;;;;;;;;;;;2,12;1,64;2,26;1,72;1705,0;4950,0;;;2,2;1,67;;;2,27;1,8;2,17;1,7
29;Madrid;Mutua Madrid Open;08/05/2018;Masters 1000;Outdoor;Clay;2nd Round;3;Del Potro J.M.;Dzumhur D.;6;32;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,16;5,0;;;;;;;;;;;1,13;5,0;1,16;6,15;4470,0;1415,0;;;1,17;5,0;;;1,18;6,5;1,14;5,64
29;Madrid;Mutua Madrid Open;09/05/2018;Masters 1000;Outdoor;Clay;2nd Round;3;Kohlschreiber P.;Bautista Agut R.;28;14;6,0;3,0;4,0;6,0;7,0;5,0;;;;;2,0;1,0;Completed;1,8;1,9;;;;;;;;;;;1,73;1,99;1,83;2,09;1450,0;2175,0;;;1,8;2,0;;;1,85;2,15;1,79;2,03
29;Madrid;Mutua Madrid Open;09/05/2018;Masters 1000;Outdoor;Clay;2nd Round;3;Goffin D.;Haase R.;10;44;7,0;5,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,25;3,75;;;;;;;;;;;1,28;3,3;1,33;3,64;3020,0;1120,0;;;1,28;3,75;;;1,33;3,9;1,29;3,59
29;Madrid;Mutua Madrid Open;09/05/2018;Masters 1000;Outdoor;Clay;2nd Round;3;Anderson K.;Kukushkin M.;8;96;5,0;7,0;7,0;6,0;6,0;2,0;;;;;2,0;1,0;Completed;1,3;3,4;;;;;;;;;;;1,32;3,15;1,36;3,44;3345,0;634,0;;;1,33;3,4;;;1,37;3,55;1,33;3,32
29;Madrid;Mutua Madrid Open;09/05/2018;Masters 1000;Outdoor;Clay;2nd Round;3;Edmund K.;Djokovic N.;22;12;6,0;3,0;2,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;3,5;1,28;;;;;;;;;;;3,2;1,31;3,6;1,34;1757,0;2220,0;;;3,25;1,33;;;3,7;1,36;3,44;1,32
