ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;B365W;B365L;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;EXW;EXL;PSW;PSL;WPts;LPts;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL
48,0;Toronto;Rogers Masters;06/08/2012;Masters 1000;Outdoor;Hard;1st Round;3,0;Cipolla F.;Zopp J.;97,0;82,0;6,0;1,0;6,0;2,0;;;;;;;2,0;0,0;Completed;2,5;1,5;;;;;;;;;2,25;1,6;2,6;1,56;566,0;615,0;;;2,2;1,62;2,2;1,62;2,65;1,63;2,35;1,58
48,0;Toronto;Rogers Masters;07/08/2012;Masters 1000;Outdoor;Hard;1st Round;3,0;Pospisil V.;Seppi A.;104,0;26,0;4,0;6,0;6,0;4,0;7,0;6,0;;;;;2,0;1,0;Completed;2,75;1,4;;;;;;;;;2,65;1,45;2,97;1,45;541,0;1355,0;;;3,0;1,36;2,63;1,44;3,2;1,45;2,87;1,4
48,0;Toronto;Rogers Masters;07/08/2012;Masters 1000;Outdoor;Hard;1st Round;3,0;Baghdatis M.;Berlocq C.;45,0;37,0;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,2;4,33;;;;;;;;;1,2;4,25;1,22;4,89;925,0;985,0;;;1,17;4,5;1,17;4,5;1,22;5,15;1,19;4,56
48,0;Toronto;Rogers Masters;07/08/2012;Masters 1000;Outdoor;Hard;1st Round;3,0;Kukushkin M.;Dancevic F.;69,0;123,0;6,0;3,0;7,0;5,0;;;;;;;2,0;0,0;Completed;2,5;1,5;;;;;;;;;2,35;1,55;2,52;1,59;665,0;449,0;;;2,25;1,57;2,38;1,53;2,6;1,6;2,4;1,55
48,0;Toronto;Rogers Masters;07/08/2012;Masters 1000;Outdoor;Hard;1st Round;3,0;Querrey S.;Melzer J.;35,0;36,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,3;3,4;;;;;;;;;1,3;3,3;1,38;3,35;1189,0;1057,0;;;1,36;3,0;1,29;3,25;1,38;3,5;1,33;3,21
48,0;Toronto;Rogers Masters;07/08/2012;Masters 1000;Outdoor;Hard;1st Round;3,0;Granollers M.;Stakhovsky S.;27,0;99,0;4,0;6,0;6,0;4,0;6,0;3,0;;;;;2,0;1,0;Completed;1,72;2,0;;;;;;;;;1,8;1,95;1,79;2,15;1350,0;558,0;;;1,73;2,0;1,73;2,0;1,82;2,15;1,76;2,01
48,0;Toronto;Rogers Masters;07/08/2012;Masters 1000;Outdoor;Hard;1st Round;3,0;Stepanek R.;Dolgopolov O.;40,0;16,0;6,0;3,0;6,0;1,0;;;;;;;2,0;0,0;Completed;2,75;1,4;;;;;;;;;2,65;1,45;2,88;1,48;965,0;1940,0;;;2,5;1,5;2,63;1,44;3,05;1,5;2,66;1,45
48,0;Toronto;Rogers Masters;07/08/2012;Masters 1000;Outdoor;Hard;1st Round;3,0;Youzhny M.;Anderson K.;30,0;32,0;6,0;1,0;7,0;6,0;;;;;;;2,0;0,0;Completed;1,8;1,9;;;;;;;;;1,87;1,87;1,99;1,92;1255,0;1225,0;;;1,83;1,83;1,83;1,83;2,0;2,0;1,86;1,87
48,0;Toronto;Rogers Masters;07/08/2012;Masters 1000;Outdoor;Hard;1st Round;3,0;Fognini F.;Lu Y.H.;66,0;70,0;7,0;6,0;5,0;7,0;7,0;6,0;;;;;2,0;1,0;Completed;1,72;2,0;;;;;;;;;1,8;1,95;1,81;2,1;695,0;660,0;;;1,83;1,83;1,83;1,83;1,83;2,1;1,77;1,98
48,0;Toronto;Rogers Masters;07/08/2012;Masters 1000;Outdoor;Hard;1st Round;3,0;Haas T.;Nalbandian D.;25,0;38,0;6,0;2,0;6,0;7,0;6,0;3,0;;;;;2,0;1,0;Completed;1,61;2,2;;;;;;;;;1,55;2,35;1,69;2,29;1418,0;980,0;;;1,83;1,83;1,57;2,25;1,85;2,4;1,63;2,21
48,0;Toronto;Rogers Masters;07/08/2012;Masters 1000;Outdoor;Hard;1st Round;3,0;Benneteau J.;Odesnik W.;31,0;133,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,38;2,87;;;;;;;;;1,4;2,8;1,4;3,22;1245,0;407,0;;;1,44;2,62;1,4;2,75;1,44;3,22;1,39;2,92
48,0;Toronto;Rogers Masters;07/08/2012;Masters 1000;Outdoor;Hard;2nd Round;3,0;Fish M.;Ebden M.;13,0;80,0;6,0;2,0;6,0;0,0;;;;;;;2,0;0,0;Completed;1,16;5,0;;;;;;;;;1,15;5,0;1,13;7,11;2135,0;621,0;;;1,17;4,5;1,22;3,75;1,22;7,11;1,17;4,95
48,0;Toronto;Rogers Masters;07/08/2012;Masters 1000;Outdoor;Hard;2nd Round;3,0;Monaco J.;Pospisil V.;10,0;104,0;7,0;5,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,2;4,33;;;;;;;;;1,25;3,75;1,23;4,69;2695,0;541,0;;;1,25;3,75;1,22;3,75;1,26;4,69;1,22;4,11
48,0;Toronto;Rogers Masters;08/08/2012;Masters 1000;Outdoor;Hard;2nd Round;3,0;Raonic M.;Troicki V.;24,0;33,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,18;4,5;;;;;;;;;1,22;4,0;1,23;4,73;1540,0;1220,0;;;1,2;4,33;1,22;3,75;1,25;5,0;1,22;4,17
48,0;Toronto;Rogers Masters;08/08/2012;Masters 1000;Outdoor;Hard;2nd Round;3,0;Isner J.;Andujar P.;12,0;44,0;7,0;6,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,07;9,0;;;;;;;;;1,08;7,0;1,05;13,0;2440,0;940,0;;;1,04;9,0;1,07;7,0;1,11;13,0;1,07;8,42
48,0;Toronto;Rogers Masters;08/08/2012;Masters 1000;Outdoor;Hard;2nd Round;3,0;Cilic M.;Baghdatis M.;15,0;45,0;7,0;5,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,44;2,62;;;;;;;;;1,5;2,5;1,57;2,58;2015,0;925,0;;;1,53;2,38;1,53;2,38;1,6;2,63;1,52;2,47
48,0;Toronto;Rogers Masters;08/08/2012;Masters 1000;Outdoor;Hard;2nd Round;3,0;Granollers M.;Mayer F.;27,0;23,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,37;1,53;;;;;;;;;2,25;1,6;2,35;1,67;1350,0;1545,0;;;2,2;1,62;2,25;1,57;2,37;1,67;2,25;1,61
48,0;Toronto;Rogers Masters;08/08/2012;Masters 1000;Outdoor;Hard;2nd Round;3,0;Stepanek R.;Del Potro J.M.;40,0;8,0;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;4,5;1,18;;;;;;;;;4,25;1,2;4,7;1,23;965,0;3340,0;;;4,5;1,17;4,5;1,17;4,84;1,23;4,44;1,19
48,0;Toronto;Rogers Masters;08/08/2012;Masters 1000;Outdoor;Hard;2nd Round;3,0;Tipsarevic J.;Youzhny M.;9,0;30,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,57;2,25;;;;;;;;;1,65;2,15;1,68;2,34;3320,0;1255,0;;;1,57;2,25;1,57;2,25;1,69;2,38;1,61;2,25
48,0;Toronto;Rogers Masters;08/08/2012;Masters 1000;Outdoor;Hard;2nd Round;3,0;Gasquet R.;Kukushkin M.;21,0;69,0;6,0;3,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,18;4,5;;;;;;;;;1,22;4,0;1,25;4,5;1600,0;665,0;;;1,17;4,5;1,2;4,33;1,3;4,65;1,21;4,2
48,0;Toronto;Rogers Masters;08/08/2012;Masters 1000;Outdoor;Hard;2nd Round;3,0;Kohlschreiber P.;Fognini F.;18,0;66,0;6,0;2,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,28;3,5;;;;;;;;;1,35;3,0;1,29;4,05;1685,0;695,0;;;1,33;3,25;1,36;3,0;1,36;4,05;1,3;3,42
48,0;Toronto;Rogers Masters;08/08/2012;Masters 1000;Outdoor;Hard;2nd Round;3,0;Berdych T.;Benneteau J.;7,0;31,0;6,0;7,0;6,0;4,0;6,0;4,0;;;;;2,0;1,0;Completed;1,22;4,0;;;;;;;;;1,25;3,75;1,3;3,95;4515,0;1245,0;;;1,29;3,5;1,25;3,75;1,3;4,06;1,26;3,74
48,0;Toronto;Rogers Masters;08/08/2012;Masters 1000;Outdoor;Hard;2nd Round;3,0;Chardy J.;Tsonga J.W.;47,0;6,0;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;6,0;1,12;;;;;;;;;5,0;1,15;6,05;1,16;924,0;5230,0;;;5,0;1,14;5,5;1,14;6,5;1,17;5,5;1,14
48,0;Toronto;Rogers Masters;08/08/2012;Masters 1000;Outdoor;Hard;2nd Round;3,0;Murray A.;Cipolla F.;4,0;97,0;6,0;1,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,11;6,5;;;;;;;;;1,11;6,0;1,08;10,15;8120,0;566,0;;;1,11;6,0;1,07;8,0;1,12;10,15;1,09;7,1
48,0;Toronto;Rogers Masters;08/08/2012;Masters 1000;Outdoor;Hard;2nd Round;3,0;Haas T.;Simon G.;25,0;14,0;6,0;2,0;6,0;3,0;;;;;;;2,0;0,0;Completed;2,0;1,72;;;;;;;;;2,08;1,7;2,02;1,88;1418,0;2070,0;;;2,0;1,73;2,0;1,73;2,08;1,88;1,99;1,78
48,0;Toronto;Rogers Masters;08/08/2012;Masters 1000;Outdoor;Hard;2nd Round;3,0;Querrey S.;Nishikori K.;35,0;17,0;6,0;2,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,66;2,1;;;;;;;;;1,7;2,05;1,79;2,15;1189,0;1770,0;;;1,67;2,1;1,67;2,1;1,79;2,27;1,7;2,11
48,0;Toronto;Rogers Masters;09/08/2012;Masters 1000;Outdoor;Hard;2nd Round;3,0;Djokovic N.;Tomic B.;2,0;49,0;6,0;2,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,07;9,0;;;;;;;;;1,08;7,0;1,06;12,25;11270,0;880,0;;;1,1;6,5;1,08;7,0;1,1;12,25;1,07;8,31
48,0;Toronto;Rogers Masters;09/08/2012;Masters 1000;Outdoor;Hard;3rd Round;3,0;Raonic M.;Murray A.;24,0;4,0;;;;;;;;;;;;;Walkover;2,5;1,5;;;;;;;;;2,25;1,6;2,47;1,63;1540,0;8120,0;;;2,5;1,53;2,5;1,53;2,5;1,63;2,39;1,56
48,0;Toronto;Rogers Masters;10/08/2012;Masters 1000;Outdoor;Hard;3rd Round;3,0;Gasquet R.;Berdych T.;21,0;7,0;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;2,87;1,38;;;;;;;;;2,65;1,45;2,92;1,48;1600,0;4515,0;;;2,75;1,44;2,75;1,44;2,92;1,51;2,68;1,45
48,0;Toronto;Rogers Masters;10/08/2012;Masters 1000;Outdoor;Hard;3rd Round;3,0;Fish M.;Monaco J.;13,0;10,0;2,0;6,0;6,0;1,0;6,0;4,0;;;;;2,0;1,0;Completed;1,53;2,37;;;;;;;;;1,55;2,35;1,67;2,38;2135,0;2695,0;;;1,57;2,25;1,57;2,38;1,67;2,45;1,6;2,29
48,0;Toronto;Rogers Masters;10/08/2012;Masters 1000;Outdoor;Hard;3rd Round;3,0;Tipsarevic J.;Cilic M.;9,0;15,0;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,2;1,61;;;;;;;;;2,0;1,75;2,22;1,76;3320,0;2015,0;;;2,1;1,73;2,1;1,73;2,25;1,85;2,08;1,72
48,0;Toronto;Rogers Masters;10/08/2012;Masters 1000;Outdoor;Hard;3rd Round;3,0;Granollers M.;Chardy J.;27,0;47,0;6,0;1,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,66;2,1;;;;;;;;;1,7;2,08;1,81;2,14;1350,0;924,0;;;1,73;2,1;1,73;2,1;1,81;2,2;1,72;2,08
48,0;Toronto;Rogers Masters;10/08/2012;Masters 1000;Outdoor;Hard;3rd Round;3,0;Djokovic N.;Querrey S.;2,0;35,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,1;7,0;;;;;;;;;1,1;6,5;1,12;7,94;11270,0;1189,0;;;1,1;6,5;1,1;7,0;1,12;8,0;1,1;6,7
48,0;Toronto;Rogers Masters;10/08/2012;Masters 1000;Outdoor;Hard;3rd Round;3,0;Haas T.;Stepanek R.;25,0;40,0;2,0;6,0;6,0;4,0;6,0;1,0;;;;;2,0;1,0;Completed;1,4;2,75;;;;;;;;;1,45;2,65;1,52;2,76;1418,0;965,0;;;1,5;2,62;1,5;2,63;1,55;2,8;1,48;2,61
48,0;Toronto;Rogers Masters;10/08/2012;Masters 1000;Outdoor;Hard;3rd Round;3,0;Isner J.;Kohlschreiber P.;12,0;18,0;6,0;7,0;6,0;4,0;6,0;4,0;;;;;2,0;1,0;Completed;1,53;2,37;;;;;;;;;1,55;2,35;1,59;2,56;2440,0;1685,0;;;1,57;2,38;1,57;2,38;1,65;2,56;1,57;2,41
48,0;Toronto;Rogers Masters;11/08/2012;Masters 1000;Outdoor;Hard;Quarterfinals;3,0;Gasquet R.;Fish M.;21,0;13,0;5,0;7,0;6,0;1,0;6,0;2,0;;;;;2,0;1,0;Completed;1,8;1,9;;;;;;;;;;;1,85;2,09;1600,0;2135,0;;;1,83;1,83;;;1,92;2,1;1,84;1,93
48,0;Toronto;Rogers Masters;11/08/2012;Masters 1000;Outdoor;Hard;Quarterfinals;3,0;Tipsarevic J.;Granollers M.;9,0;27,0;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,33;3,25;;;;;;;;;;;;;3320,0;1350,0;;;1,25;4,0;;;1,33;4,28;1,29;3,54
48,0;Toronto;Rogers Masters;11/08/2012;Masters 1000;Outdoor;Hard;Quarterfinals;3,0;Djokovic N.;Haas T.;2,0;25,0;6,0;3,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;1,1;7,0;;;;;;;;;;;1,11;8,19;11270,0;1418,0;;;1,11;6,0;;;1,14;9,65;1,09;7,54
48,0;Toronto;Rogers Masters;11/08/2012;Masters 1000;Outdoor;Hard;Quarterfinals;3,0;Isner J.;Raonic M.;12,0;24,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;2,5;1,5;;;;;;;;;;;2,61;1,57;2440,0;1540,0;;;2,62;1,44;;;2,9;1,57;2,63;1,49
48,0;Toronto;Rogers Masters;11/08/2012;Masters 1000;Outdoor;Hard;Semifinals;3,0;Gasquet R.;Isner J.;21,0;12,0;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;2,2;1,66;;;;;;;;;2,05;1,72;2,04;1,88;1600,0;2440,0;;;2,1;1,73;2,0;1,8;2,2;1,88;2,05;1,74
48,0;Toronto;Rogers Masters;12/08/2012;Masters 1000;Outdoor;Hard;Semifinals;3,0;Djokovic N.;Tipsarevic J.;2,0;9,0;6,0;4,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,16;5,0;;;;;;;;;1,15;5,0;1,22;5,05;11270,0;3320,0;;;1,17;5,0;1,14;5,5;1,22;5,13;1,19;4,81
48,0;Toronto;Rogers Masters;13/08/2012;Masters 1000;Outdoor;Hard;The Final;3,0;Djokovic N.;Gasquet R.;2,0;21,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,11;6,5;;;;;;;;;1,14;5,2;1,13;7,32;11270,0;1600,0;;;1,08;7,0;1,14;5,5;1,15;7,32;1,13;5,86
48,0;Toronto;Rogers Masters;04/08/2014;Masters 1000;Outdoor;Hard;1st Round;3,0;Chardy J.;Delbonis F.;36,0;65,0;6,0;3,0;5,0;7,0;6,0;4,0;;;;;2,0;1,0;Completed;1,16;5,0;;;;;;;;;1,18;4,5;1,19;5,39;1105,0;781,0;;;1,22;4,0;1,25;4,0;1,25;5,39;1,18;4,73
48,0;Toronto;Rogers Masters;04/08/2014;Masters 1000;Outdoor;Hard;1st Round;3,0;Cilic M.;Istomin D.;18,0;39,0;6,0;2,0;4,0;6,0;7,0;5,0;;;;;2,0;1,0;Completed;1,3;3,4;;;;;;;;;1,33;3,2;1,34;3,6;1665,0;1065,0;;;1,33;3,25;1,33;3,3;1,35;3,6;1,32;3,33
48,0;Toronto;Rogers Masters;04/08/2014;Masters 1000;Outdoor;Hard;1st Round;3,0;Paire B.;Falla A.;97,0;73,0;6,0;7,0;6,0;4,0;6,0;2,0;;;;;2,0;1,0;Completed;1,44;2,62;;;;;;;;;1,45;2,7;1,47;2,9;585,0;723,0;;;1,44;2,62;;;1,5;2,95;1,44;2,74
48,0;Toronto;Rogers Masters;04/08/2014;Masters 1000;Outdoor;Hard;1st Round;3,0;Anderson K.;Kokkinakis T.;21,0;199,0;4,0;6,0;6,0;2,0;6,0;3,0;;;;;2,0;1,0;Completed;1,22;4,0;;;;;;;;;1,22;4,0;1,24;4,65;1605,0;244,0;;;1,2;4,33;1,2;4,33;1,24;4,7;1,22;4,18
48,0;Toronto;Rogers Masters;04/08/2014;Masters 1000;Outdoor;Hard;1st Round;3,0;Benneteau J.;Hewitt L.;47,0;42,0;6,0;1,0;6,0;2,0;;;;;;;2,0;0,0;Completed;2,75;1,4;;;;;;;;;2,8;1,42;2,93;1,46;935,0;1005,0;;;2,62;1,44;2,75;1,44;2,95;1,5;2,74;1,43
48,0;Toronto;Rogers Masters;04/08/2014;Masters 1000;Outdoor;Hard;1st Round;3,0;Smyczek T.;Kamke T.;104,0;78,0;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;2,1;1,66;;;;;;;;;2,1;1,7;2,07;1,85;561,0;689,0;;;2,0;1,73;2,1;1,67;2,17;1,86;2,05;1,74
48,0;Toronto;Rogers Masters;04/08/2014;Masters 1000;Outdoor;Hard;1st Round;3,0;Russell M.;Mahut N.;143,0;91,0;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;2,37;1,53;;;;;;;;;2,1;1,7;2,48;1,61;416,0;620,0;;;2,1;1,67;2,25;1,62;2,48;1,7;2,25;1,63
48,0;Toronto;Rogers Masters;05/08/2014;Masters 1000;Outdoor;Hard;1st Round;3,0;Tsonga J.W.;Roger-Vasselin E.;15,0;49,0;7,0;6,0;6,0;1,0;;;;;;;2,0;0,0;Completed;1,25;3,75;;;;;;;;;1,25;3,75;1,26;4,33;1910,0;920,0;;;1,2;4,33;;;1,28;4,6;1,23;4,0
48,0;Toronto;Rogers Masters;05/08/2014;Masters 1000;Outdoor;Hard;1st Round;3,0;Dodig I.;Isner J.;62,0;14,0;6,0;4,0;6,0;7,0;6,0;3,0;;;;;2,0;1,0;Completed;4,5;1,18;;;;;;;;;4,75;1,17;5,68;1,18;800,0;2435,0;;;4,5;1,17;4,8;1,18;5,68;1,2;4,9;1,17
48,0;Toronto;Rogers Masters;05/08/2014;Masters 1000;Outdoor;Hard;1st Round;3,0;Lopez F.;Bautista R.;25,0;16,0;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;2,75;1,4;;;;;;;;;2,45;1,52;2,74;1,52;1500,0;1785,0;;;2,5;1,5;2,5;1,5;2,85;1,55;2,61;1,48
48,0;Toronto;Rogers Masters;05/08/2014;Masters 1000;Outdoor;Hard;1st Round;3,0;Polansky P.;Janowicz J.;129,0;52,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;3,0;1,36;;;;;;;;;3,1;1,35;3,13;1,42;469,0;855,0;;;3,0;1,36;3,2;1,33;3,25;1,44;3,05;1,36
48,0;Toronto;Rogers Masters;05/08/2014;Masters 1000;Outdoor;Hard;1st Round;3,0;Kyrgios N.;Giraldo S.;70,0;30,0;7,0;6,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,72;2,0;;;;;;;;;1,88;1,88;1,85;2,07;760,0;1205,0;;;1,83;1,83;1,83;1,91;1,89;2,05;1,81;1,97
48,0;Toronto;Rogers Masters;05/08/2014;Masters 1000;Outdoor;Hard;1st Round;3,0;Seppi A.;Schnur B.;51,0;612,0;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,16;5,0;;;;;;;;;1,16;5,0;1,18;5,61;890,0;48,0;;;1,14;5,0;1,17;5,0;1,2;5,61;1,17;5,0
48,0;Toronto;Rogers Masters;05/08/2014;Masters 1000;Outdoor;Hard;1st Round;3,0;Lu Y.H.;Granollers M.;43,0;37,0;7,0;6,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,66;2,1;;;;;;;;;1,75;2,05;1,87;2,04;993,0;1080,0;;;1,67;2,1;1,73;2,05;1,9;2,1;1,79;2,0
48,0;Toronto;Rogers Masters;05/08/2014;Masters 1000;Outdoor;Hard;1st Round;3,0;Gulbis E.;Sousa J.;12,0;40,0;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,18;4,5;;;;;;;;;1,17;4,75;1,21;4,99;2680,0;1062,0;;;1,2;4,33;1,18;4,8;1,22;5,25;1,19;4,71
48,0;Toronto;Rogers Masters;05/08/2014;Masters 1000;Outdoor;Hard;1st Round;3,0;Sock J.;Melzer J.;60,0;67,0;6,0;1,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,5;2,5;;;;;;;;;1,45;2,7;1,53;2,7;807,0;770,0;;;1,5;2,5;1,5;2,6;1,54;2,75;1,48;2,59
48,0;Toronto;Rogers Masters;05/08/2014;Masters 1000;Outdoor;Hard;1st Round;3,0;Young D.;Dancevic F.;50,0;128,0;5,0;7,0;6,0;0,0;6,0;3,0;;;;;2,0;1,0;Completed;1,5;2,5;;;;;;;;;1,58;2,35;1,56;2,62;899,0;474,0;;;1,53;2,38;1,53;2,4;1,62;2,62;1,55;2,41
48,0;Toronto;Rogers Masters;05/08/2014;Masters 1000;Outdoor;Hard;1st Round;3,0;Gasquet R.;Pospisil V.;13,0;27,0;7,0;5,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,5;2,5;;;;;;;;;1,5;2,5;1,61;2,47;2460,0;1315,0;;;1,53;2,38;1,5;2,5;1,61;2,65;1,52;2,49
48,0;Toronto;Rogers Masters;05/08/2014;Masters 1000;Outdoor;Hard;1st Round;3,0;Monfils G.;Stepanek R.;22,0;34,0;6,0;3,0;7,0;5,0;;;;;;;2,0;0,0;Completed;1,8;1,9;;;;;;;;;1,85;1,9;1,88;2,02;1545,0;1130,0;;;1,73;2,0;1,83;1,91;1,91;2,02;1,83;1,93
48,0;Toronto;Rogers Masters;05/08/2014;Masters 1000;Outdoor;Hard;1st Round;3,0;Jaziri M.;Garcia-Lopez G.;103,0;33,0;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;2,99;1,45;563,0;1133,0;;;;;;;2,99;1,45;2,87;1,43
48,0;Toronto;Rogers Masters;05/08/2014;Masters 1000;Outdoor;Hard;1st Round;3,0;Karlovic I.;Tomic B.;31,0;74,0;3,0;6,0;7,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;2,37;1,53;;;;;;;;;2,3;1,6;2,44;1,63;1205,0;721,0;;;2,25;1,57;2,3;1,57;2,44;1,65;2,29;1,6
48,0;Toronto;Rogers Masters;05/08/2014;Masters 1000;Outdoor;Hard;1st Round;3,0;Fognini F.;Youzhny M.;19,0;23,0;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;1,9;1,8;;;;;;;;;1,9;1,85;2,04;1,87;1665,0;1530,0;;;1,91;1,8;1,91;1,83;2,04;1,88;1,93;1,83
48,0;Toronto;Rogers Masters;05/08/2014;Masters 1000;Outdoor;Hard;1st Round;3,0;Robredo T.;Kohlschreiber P.;20,0;24,0;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;2,1;1,66;;;;;;;;;2,05;1,75;2,2;1,75;1645,0;1505,0;;;2,0;1,73;2,05;1,73;2,2;1,83;2,05;1,75
48,0;Toronto;Rogers Masters;06/08/2014;Masters 1000;Outdoor;Hard;1st Round;3,0;Simon G.;Thiem D.;35,0;44,0;3,0;6,0;6,0;4,0;6,0;0,0;;;;;2,0;1,0;Completed;1,66;2,1;;;;;;;;;1,7;2,1;1,66;2,37;1110,0;987,0;;;1,67;2,1;1,73;2,05;1,74;2,37;1,68;2,15
48,0;Toronto;Rogers Masters;06/08/2014;Masters 1000;Outdoor;Hard;2nd Round;3,0;Federer R.;Polansky P.;3,0;129,0;6,0;2,0;6,0;0,0;;;;;;;2,0;0,0;Completed;1,02;17,0;;;;;;;;;1,03;11,0;1,03;17,5;6070,0;469,0;;;1,04;9,0;1,02;12,0;1,04;20,0;1,03;13,16
48,0;Toronto;Rogers Masters;06/08/2014;Masters 1000;Outdoor;Hard;2nd Round;3,0;Wawrinka S.;Paire B.;4,0;97,0;4,0;6,0;6,0;3,0;7,0;6,0;;;;;2,0;1,0;Completed;1,22;4,0;;;;;;;;;1,25;3,75;1,29;3,97;5770,0;585,0;;;1,25;3,75;1,25;3,8;1,29;4,22;1,25;3,83
48,0;Toronto;Rogers Masters;06/08/2014;Masters 1000;Outdoor;Hard;2nd Round;3,0;Tsonga J.W.;Chardy J.;15,0;36,0;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;1,33;3,25;;;;;;;;;1,28;3,5;1,4;3,22;1910,0;1105,0;;;1,3;3,5;;;1,4;3,5;1,34;3,22
48,0;Toronto;Rogers Masters;06/08/2014;Masters 1000;Outdoor;Hard;2nd Round;3,0;Murray A.;Kyrgios N.;9,0;70,0;6,0;2,0;6,0;2,0;;;;;;;2,0;0,0;Completed;1,25;3,75;;;;;;;;;1,3;3,4;1,26;4,35;3060,0;760,0;;;1,29;3,75;1,3;3,4;1,33;4,35;1,27;3,73
48,0;Toronto;Rogers Masters;06/08/2014;Masters 1000;Outdoor;Hard;2nd Round;3,0;Dodig I.;Seppi A.;62,0;51,0;6,0;4,0;3,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;1,8;1,9;;;;;;;;;1,8;2,0;1,8;2,13;800,0;890,0;;;1,8;2,0;;;1,85;2,15;1,77;2,01
48,0;Toronto;Rogers Masters;06/08/2014;Masters 1000;Outdoor;Hard;2nd Round;3,0;Benneteau J.;Gulbis E.;47,0;12,0;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;3,5;1,28;;;;;;;;;3,5;1,28;3,59;1,34;935,0;2680,0;;;3,5;1,3;3,5;1,3;3,6;1,36;3,38;1,31
48,0;Toronto;Rogers Masters;06/08/2014;Masters 1000;Outdoor;Hard;2nd Round;3,0;Gasquet R.;Karlovic I.;13,0;31,0;5,0;7,0;7,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;1,4;2,75;;;;;;;;;1,42;2,8;1,54;2,66;2460,0;1205,0;;;1,44;2,75;1,44;2,8;1,54;2,85;1,45;2,71
48,0;Toronto;Rogers Masters;06/08/2014;Masters 1000;Outdoor;Hard;2nd Round;3,0;Cilic M.;Jaziri M.;18,0;103,0;4,0;6,0;6,0;0,0;7,0;6,0;;;;;2,0;1,0;Completed;1,12;6,0;;;;;;;;;1,12;5,75;1,13;7,21;1665,0;563,0;;;1,12;6,0;1,13;6,0;1,15;7,21;1,12;6,11
48,0;Toronto;Rogers Masters;06/08/2014;Masters 1000;Outdoor;Hard;2nd Round;3,0;Djokovic N.;Monfils G.;1,0;22,0;6,0;2,0;6,0;7,0;7,0;6,0;;;;;2,0;1,0;Completed;1,07;9,0;;;;;;;;;1,06;8,5;1,08;10,26;13130,0;1545,0;;;1,06;9,0;1,06;8,5;1,09;10,26;1,07;8,39
