ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;B365W;B365L;B&WW;B&WL;WPts;LPts;EXW;EXL;PSW;PSL;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL
50;Montreal;Rogers Masters;07/08/17;Masters 1000;Outdoor;Hard;1st Round;3;Del Potro J.M.;Isner J.;31;19;7,0;5,0;7,0;5,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,9;1,8;;;1325,0;2145,0;1,8;1,9;1,84;2,08;;;1,91;1,91;;;1,91;2,08;1,85;1,94
50;Montreal;Rogers Masters;08/08/17;Masters 1000;Outdoor;Hard;1st Round;3;Mannarino A.;Medvedev D.;42;48;6,0;3,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,25;1,57;;;1031,0;957,0;2,2;1,6;2,23;1,74;;;2,25;1,61;;;2,3;1,74;2,22;1,64
50;Montreal;Rogers Masters;08/08/17;Masters 1000;Outdoor;Hard;1st Round;3;Polansky P.;Pospisil V.;116;75;7,0;5,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,5;1,5;;;488,0;672,0;2,55;1,45;2,86;1,48;;;2,62;1,5;;;2,86;1,5;2,69;1,46
50;Montreal;Rogers Masters;08/08/17;Masters 1000;Outdoor;Hard;1st Round;3;Bautista Agut R.;Smyczek T.;16;224;7,0;6,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,16;5,0;;;2335,0;232,0;1,11;5,6;1,13;7,29;;;1,17;5,0;;;1,17;7,29;1,13;6,21
50;Montreal;Rogers Masters;08/08/17;Masters 1000;Outdoor;Hard;1st Round;3;Coric B.;Youzhny M.;55;98;6,0;2,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,57;2,25;;;876,0;560,0;1,55;2,3;1,63;2,49;;;1,57;2,37;;;1,65;2,49;1,6;2,33
50;Montreal;Rogers Masters;08/08/17;Masters 1000;Outdoor;Hard;1st Round;3;Chung H.;Lopez F.;56;28;6,0;1,0;4,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;2,25;1,57;;;861,0;1390,0;2,2;1,6;2,28;1,71;;;2,1;1,73;;;2,3;1,73;2,22;1,65
50;Montreal;Rogers Masters;08/08/17;Masters 1000;Outdoor;Hard;1st Round;3;Lorenzi P.;Tiafoe F.;38;84;7,0;6,0;0,0;6,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;2,62;1,44;;;1123,0;619,0;2,5;1,47;2,75;1,51;;;2,62;1,5;;;2,75;1,53;2,6;1,49
50;Montreal;Rogers Masters;08/08/17;Masters 1000;Outdoor;Hard;1st Round;3;Escobedo E.;Basilashvili N.;85;63;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;;;;;618,0;735,0;;;;;;;;;;;1,44;2,8;1,44;2,78
50;Montreal;Rogers Masters;08/08/17;Masters 1000;Outdoor;Hard;1st Round;3;Querrey S.;Millot V.;20;155;4,0;6,0;7,0;6,0;7,0;5,0;;;;;2,0;1,0;Completed;;;;;;;;;1,12;6,0;;;1990,0;369,0;1,12;5,4;1,13;7,04;;;1,14;5,5;;;1,15;7,04;1,13;5,99
50;Montreal;Rogers Masters;08/08/17;Masters 1000;Outdoor;Hard;1st Round;3;Shapovalov D.;Dutra Silva R.;143;503;4,0;6,0;7,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;1,25;3,75;;;394,0;70,0;1,25;3,6;1,24;4,61;;;1,3;3,4;;;1,3;4,61;1,26;3,83
50;Montreal;Rogers Masters;08/08/17;Masters 1000;Outdoor;Hard;1st Round;3;Carreno Busta P.;Khachanov K.;15;30;3,0;6,0;6,0;3,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;2,37;1,53;;;2350,0;1330,0;2,3;1,55;2,52;1,6;;;2,37;1,57;;;2,52;1,65;2,34;1,59
50;Montreal;Rogers Masters;08/08/17;Masters 1000;Outdoor;Hard;1st Round;3;Goffin D.;Sugita Y.;13;46;4,0;6,0;6,0;1,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;1,28;3,5;;;2560,0;978,0;1,27;3,45;1,3;3,89;;;1,3;3,5;;;1,36;3,89;1,3;3,52
50;Montreal;Rogers Masters;08/08/17;Masters 1000;Outdoor;Hard;1st Round;3;Anderson K.;Sela D.;32;77;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,22;4,0;;;1260,0;660,0;1,21;3,95;1,25;4,46;;;1,25;4,0;;;1,29;4,5;1,23;4,08
50;Montreal;Rogers Masters;08/08/17;Masters 1000;Outdoor;Hard;1st Round;3;Sock J.;Herbert P.H.;17;69;7,0;6,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,28;3,5;;;2335,0;707,0;1,28;3,35;1,35;3,52;;;1,33;3,4;;;1,35;3,8;1,3;3,48
50;Montreal;Rogers Masters;09/08/17;Masters 1000;Outdoor;Hard;2nd Round;3;Donaldson J.;Paire B.;66;41;6,0;2,0;7,0;5,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,9;1,8;;;720,0;1085,0;1,9;1,8;2,02;1,88;;;2,0;1,8;;;2,02;1,93;1,93;1,86
50;Montreal;Rogers Masters;09/08/17;Masters 1000;Outdoor;Hard;2nd Round;3;Schwartzman D.;Thiem D.;36;7;6,0;4,0;6,0;7,0;7,0;5,0;;;;;2,0;1,0;Completed;;;;;;;;;4,33;1,2;;;1180,0;4065,0;4,1;1,2;4,76;1,23;;;4,0;1,25;;;4,76;1,25;4,25;1,22
50;Montreal;Rogers Masters;09/08/17;Masters 1000;Outdoor;Hard;2nd Round;3;Haase R.;Escobedo E.;52;85;6,0;4,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,4;2,75;;;888,0;618,0;1,38;2,8;1,43;3,08;;;1,4;3,0;;;1,44;3,16;1,4;2,94
50;Montreal;Rogers Masters;09/08/17;Masters 1000;Outdoor;Hard;2nd Round;3;Bautista Agut R.;Harrison R.;16;44;7,0;5,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,4;2,75;;;2335,0;1018,0;1,37;2,85;1,41;3,18;;;1,44;2,75;;;1,44;3,25;1,39;3,0
50;Montreal;Rogers Masters;09/08/17;Masters 1000;Outdoor;Hard;2nd Round;3;Monfils G.;Nishikori K.;22;9;6,0;7,0;7,0;5,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;2,5;1,5;;;1915,0;3320,0;2,5;1,47;2,66;1,54;;;2,5;1,53;;;2,66;1,57;2,51;1,53
50;Montreal;Rogers Masters;09/08/17;Masters 1000;Outdoor;Hard;2nd Round;3;Federer R.;Polansky P.;3;116;6,0;2,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,03;15,0;;;6545,0;488,0;1,02;10,0;1,03;20,5;;;1,04;11,0;;;1,04;21,25;1,03;14,26
50;Montreal;Rogers Masters;09/08/17;Masters 1000;Outdoor;Hard;2nd Round;3;Shapovalov D.;Del Potro J.M.;143;31;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;4,5;1,18;;;394,0;1325,0;4,3;1,18;5,31;1,2;;;4,5;1,2;;;5,31;1,22;4,74;1,19
50;Montreal;Rogers Masters;09/08/17;Masters 1000;Outdoor;Hard;2nd Round;3;Ferrer D.;Sock J.;33;17;7,0;6,0;3,0;6,0;6,0;1,0;;;;;2,0;1,0;Completed;;;;;;;;;2,25;1,57;;;1255,0;2335,0;2,25;1,57;2,38;1,65;;;2,25;1,61;;;2,38;1,67;2,29;1,62
50;Montreal;Rogers Masters;09/08/17;Masters 1000;Outdoor;Hard;2nd Round;3;Dimitrov G.;Zverev M.;11;26;6,0;3,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,28;3,5;;;3070,0;1461,0;1,27;3,45;1,31;3,79;;;1,3;3,5;;;1,32;3,79;1,29;3,54
50;Montreal;Rogers Masters;09/08/17;Masters 1000;Outdoor;Hard;2nd Round;3;Anderson K.;Carreno Busta P.;32;15;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,4;2,75;;;1260,0;2350,0;1,42;2,65;1,47;2,89;;;1,44;2,75;;;1,5;2,89;1,46;2,72
50;Montreal;Rogers Masters;09/08/17;Masters 1000;Outdoor;Hard;2nd Round;3;Kyrgios N.;Lorenzi P.;24;38;6,0;2,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,14;5,5;;;1680,0;1123,0;1,14;5,0;1,15;6,53;;;1,17;5,0;;;1,17;6,53;1,15;5,55
50;Montreal;Rogers Masters;09/08/17;Masters 1000;Outdoor;Hard;2nd Round;3;Zverev A.;Gasquet R.;8;29;6,0;3,0;4,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;1,2;4,33;;;3560,0;1390,0;1,23;3,75;1,26;4,38;;;1,25;4,0;;;1,33;4,38;1,26;3,9
50;Montreal;Rogers Masters;09/08/17;Masters 1000;Outdoor;Hard;2nd Round;3;Nadal R.;Coric B.;2;55;6,0;1,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,12;6,0;;;7465,0;876,0;1,11;5,6;1,11;7,84;;;1,12;6,0;;;1,15;7,84;1,12;6,23
50;Montreal;Rogers Masters;10/08/17;Masters 1000;Outdoor;Hard;2nd Round;3;Chung H.;Goffin D.;56;13;7,0;5,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,62;1,44;;;861,0;2560,0;2,55;1,45;2,86;1,48;;;2,75;1,44;;;2,86;1,5;2,7;1,46
50;Montreal;Rogers Masters;10/08/17;Masters 1000;Outdoor;Hard;2nd Round;3;Mannarino A.;Raonic M.;42;10;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;4,5;1,18;;;1031,0;3220,0;4,3;1,18;5,32;1,2;;;4,5;1,2;;;5,32;1,23;4,68;1,19
50;Montreal;Rogers Masters;10/08/17;Masters 1000;Outdoor;Hard;2nd Round;3;Querrey S.;Tsonga J.W.;20;12;6,0;1,0;3,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;2,5;1,5;;;1990,0;2805,0;2,5;1,47;2,75;1,51;;;2,62;1,5;;;2,75;1,57;2,56;1,51
50;Montreal;Rogers Masters;10/08/17;Masters 1000;Outdoor;Hard;3rd Round;3;Bautista Agut R.;Monfils G.;16;22;4,0;6,0;7,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;2,0;1,8;;;2335,0;1915,0;1,95;1,75;1,94;1,98;;;1,91;1,91;;;2,0;1,98;1,94;1,86
50;Montreal;Rogers Masters;10/08/17;Masters 1000;Outdoor;Hard;3rd Round;3;Schwartzman D.;Donaldson J.;36;66;0,0;6,0;7,0;5,0;7,0;5,0;;;;;2,0;1,0;Completed;;;;;;;;;1,9;1,9;;;1180,0;720,0;1,8;1,9;1,92;2,01;;;1,91;1,91;;;1,92;2,02;1,85;1,95
50;Montreal;Rogers Masters;10/08/17;Masters 1000;Outdoor;Hard;3rd Round;3;Haase R.;Dimitrov G.;52;11;7,0;6,0;4,0;6,0;6,0;1,0;;;;;2,0;1,0;Completed;;;;;;;;;3,5;1,3;;;888,0;3070,0;3,45;1,27;3,97;1,3;;;3,5;1,3;;;3,97;1,33;3,56;1,3
50;Montreal;Rogers Masters;10/08/17;Masters 1000;Outdoor;Hard;3rd Round;3;Federer R.;Ferrer D.;3;33;4,0;6,0;6,0;4,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;1,06;10,0;;;6545,0;1255,0;1,04;8,5;1,06;13,84;;;1,05;9,0;;;1,07;13,84;1,05;10,76
50;Montreal;Rogers Masters;10/08/17;Masters 1000;Outdoor;Hard;3rd Round;3;Anderson K.;Querrey S.;32;20;6,0;4,0;6,0;1,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,8;2,0;;;1260,0;1990,0;1,75;1,95;1,82;2,13;;;1,8;2,0;;;1,85;2,15;1,79;2,02
50;Montreal;Rogers Masters;10/08/17;Masters 1000;Outdoor;Hard;3rd Round;3;Zverev A.;Kyrgios N.;8;24;6,0;4,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,9;1,8;;;3560,0;1680,0;1,9;1,8;2,09;1,85;;;2,0;1,8;;;2,15;1,85;2,02;1,79
50;Montreal;Rogers Masters;11/08/17;Masters 1000;Outdoor;Hard;3rd Round;3;Mannarino A.;Chung H.;42;56;6,0;3,0;6,0;3,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,83;1,83;;;1031,0;861,0;1,9;1,8;2,05;1,88;;;2,0;1,8;;;2,05;2,0;1,93;1,87
50;Montreal;Rogers Masters;11/08/17;Masters 1000;Outdoor;Hard;3rd Round;3;Shapovalov D.;Nadal R.;143;2;3,0;6,0;6,0;4,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;10,0;1,06;;;394,0;7465,0;7,75;1,05;9,55;1,09;;;8,0;1,07;;;11,88;1,09;9,16;1,06
50;Montreal;Rogers Masters;11/08/17;Masters 1000;Outdoor;Hard;Quarterfinals;3;Haase R.;Schwartzman D.;52;36;4,0;6,0;6,0;3,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,61;2,25;;;888,0;1180,0;1,6;2,2;1,65;2,43;;;1,61;2,25;;;1,69;2,43;1,64;2,26
50;Montreal;Rogers Masters;11/08/17;Masters 1000;Outdoor;Hard;Quarterfinals;3;Federer R.;Bautista Agut R.;3;16;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,11;6,5;;;6545,0;2335,0;1,11;5,6;1,13;7,58;;;1,14;5,5;;;1,14;7,58;1,12;6,33
50;Montreal;Rogers Masters;11/08/17;Masters 1000;Outdoor;Hard;Quarterfinals;3;Shapovalov D.;Mannarino A.;143;42;2,0;6,0;6,0;3,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;2,5;1,53;;;394,0;1031,0;2,35;1,53;2,65;1,56;;;2,2;1,67;;;2,65;1,67;2,47;1,54
50;Montreal;Rogers Masters;12/08/17;Masters 1000;Outdoor;Hard;Quarterfinals;3;Zverev A.;Anderson K.;8;32;7,0;5,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,4;3,0;;;3560,0;1260,0;1,35;2,95;1,47;2,95;;;1,4;3,0;;;1,47;3,0;1,41;2,89
50;Montreal;Rogers Masters;12/08/17;Masters 1000;Outdoor;Hard;Semifinals;3;Federer R.;Haase R.;3;52;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,06;10,0;;;6545,0;888,0;1,04;8,5;1,06;13,84;;;1,06;9,0;;;1,07;14,0;1,05;10,58
50;Montreal;Rogers Masters;13/08/17;Masters 1000;Outdoor;Hard;Semifinals;3;Zverev A.;Shapovalov D.;8;143;6,0;4,0;7,0;5,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,16;5,0;;;3560,0;394,0;1,17;4,4;1,22;5,01;;;1,2;4,5;;;1,22;5,35;1,19;4,8
50;Montreal;Rogers Masters;13/08/17;Masters 1000;Outdoor;Hard;The Final;3;Zverev A.;Federer R.;8;3;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;3,5;1,3;;;3560,0;6545,0;3,2;1,3;3,54;1,36;;;3,4;1,33;;;3,55;1,36;3,39;1,32
49;Montreal;Rogers Masters;05/08/2019;Masters 1000;Outdoor;Hard;1st Round;3;Garin C.;Djere L.;36;37;6,0;2,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,66;2,1;;;1233,0;1225,0;;;1,8;2,13;;;;;;;1,8;2,2;1,74;2,1
49;Montreal;Rogers Masters;05/08/2019;Masters 1000;Outdoor;Hard;1st Round;3;Norrie C.;Fucsovics M.;62;55;5,0;7,0;6,0;2,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,83;1,83;;;880,0;965,0;;;1,94;1,96;;;;;;;2,04;1,98;1,92;1,88
49;Montreal;Rogers Masters;05/08/2019;Masters 1000;Outdoor;Hard;1st Round;3;Raonic M.;Pouille L.;19;30;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,36;3,0;;;1810,0;1340,0;;;1,38;3,32;;;;;;;1,42;3,32;1,36;3,1
49;Montreal;Rogers Masters;05/08/2019;Masters 1000;Outdoor;Hard;1st Round;3;Struff J.L.;Tsonga J.W.;35;60;6,0;2,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,25;1,57;;;1265,0;905,0;;;2,27;1,71;;;;;;;2,48;1,71;2,32;1,6
49;Montreal;Rogers Masters;05/08/2019;Masters 1000;Outdoor;Hard;1st Round;3;Paul T.;Schnur B.;128;98;6,0;1,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,53;2,37;;;427,0;571,0;;;1,56;2,6;;;;;;;1,58;2,6;1,55;2,47
49;Montreal;Rogers Masters;05/08/2019;Masters 1000;Outdoor;Hard;1st Round;3;Basilashvili N.;Lajovic D.;17;28;3,0;6,0;6,0;4,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;1,57;2,25;;;1975,0;1456,0;;;1,55;2,64;;;;;;;1,63;2,65;1,54;2,47
49;Montreal;Rogers Masters;05/08/2019;Masters 1000;Outdoor;Hard;1st Round;3;Wawrinka S.;Dimitrov G.;22;54;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,36;3,0;;;1715,0;972,0;;;1,46;2,95;;;;;;;1,49;3,15;1,39;2,96
49;Montreal;Rogers Masters;05/08/2019;Masters 1000;Outdoor;Hard;1st Round;3;Mannarino A.;Kukushkin M.;69;44;6,0;4,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,83;1,83;;;836,0;1045,0;;;1,94;1,96;;;;;;;1,95;2,01;1,87;1,93
49;Montreal;Rogers Masters;05/08/2019;Masters 1000;Outdoor;Hard;1st Round;3;Bautista Agut R.;Tomic B.;13;95;6,0;3,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,14;5,5;;;2215,0;582,0;;;1,16;6,13;;;;;;;1,18;6,3;1,14;5,63
49;Montreal;Rogers Masters;05/08/2019;Masters 1000;Outdoor;Hard;1st Round;3;Ivashka I.;Kwon S.W.;125;97;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,62;1,44;;;438,0;571,0;;;3,04;1,44;;;;;;;3,04;1,52;2,67;1,47
49;Montreal;Rogers Masters;05/08/2019;Masters 1000;Outdoor;Hard;1st Round;3;Gasquet R.;Paire B.;66;29;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,2;1,61;;;860,0;1438,0;;;2,33;1,68;;;;;;;2,33;1,76;2,21;1,66
49;Montreal;Rogers Masters;05/08/2019;Masters 1000;Outdoor;Hard;1st Round;3;Shapovalov D.;Herbert P.H.;32;40;6,0;3,0;7,0;5,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,5;2,5;;;1330,0;1108,0;;;1,54;2,66;;;;;;;1,56;2,82;1,49;2,62
49;Montreal;Rogers Masters;06/08/2019;Masters 1000;Outdoor;Hard;1st Round;3;Monfils G.;Polansky P.;20;172;6,0;7,0;6,0;3,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,14;5,5;;;1770,0;305,0;;;1,17;5,93;;;;;;;1,19;5,93;1,16;5,27
49;Montreal;Rogers Masters;06/08/2019;Masters 1000;Outdoor;Hard;1st Round;3;Cilic M.;Klahn B.;16;92;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,25;3,75;;;2030,0;601,0;;;1,35;3,52;;;;;;;1,35;3,94;1,29;3,59
49;Montreal;Rogers Masters;06/08/2019;Masters 1000;Outdoor;Hard;1st Round;3;Evans D.;De Minaur A.;53;38;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,37;1,53;;;980,0;1215,0;;;2,43;1,63;;;;;;;2,6;1,65;2,42;1,56
49;Montreal;Rogers Masters;06/08/2019;Masters 1000;Outdoor;Hard;1st Round;3;Isner J.;Thompson J.;15;46;3,0;6,0;6,0;3,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;1,44;2,62;;;2085,0;1034,0;;;1,47;2,92;;;;;;;1,49;2,92;1,45;2,75
49;Montreal;Rogers Masters;06/08/2019;Masters 1000;Outdoor;Hard;1st Round;3;Albot R.;Simon G.;39;34;6,0;4,0;6,0;2,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,1;1,66;;;1116,0;1310,0;;;2,04;1,87;;;;;;;2,25;1,87;2,05;1,77
49;Montreal;Rogers Masters;06/08/2019;Masters 1000;Outdoor;Hard;1st Round;3;Schwartzman D.;Cecchinato M.;23;61;3,0;6,0;7,0;6,0;6,0;4,0;;;;;2,0;1,0;Completed;;;;;;;;;1,18;4,5;;;1690,0;880,0;;;1,2;5,27;;;;;;;1,21;5,39;1,18;4,8
49;Montreal;Rogers Masters;06/08/2019;Masters 1000;Outdoor;Hard;1st Round;3;Auger-Aliassime F.;Pospisil V.;21;205;6,0;2,0;6,0;7,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;1,16;5,0;;;1740,0;242,0;;;1,19;5,5;;;;;;;1,19;6,35;1,14;5,58
49;Montreal;Rogers Masters;06/08/2019;Masters 1000;Outdoor;Hard;1st Round;3;Millman J.;Lopez F.;65;67;6,0;7,0;7,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,61;2,2;;;860,0;852,0;;;1,64;2,41;;;;;;;1,73;2,41;1,61;2,33
49;Montreal;Rogers Masters;06/08/2019;Masters 1000;Outdoor;Hard;1st Round;3;Pella G.;Goffin D.;24;18;6,0;4,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,75;1,4;;;1640,0;1815,0;;;2,93;1,47;;;;;;;3,07;1,48;2,83;1,43
49;Montreal;Rogers Masters;06/08/2019;Masters 1000;Outdoor;Hard;1st Round;3;Coric B.;Gojowczyk P.;14;85;2,0;6,0;6,0;1,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;1,36;3,0;;;2195,0;629,0;;;1,37;3,38;;;;;;;1,4;3,4;1,36;3,15
49;Montreal;Rogers Masters;06/08/2019;Masters 1000;Outdoor;Hard;1st Round;3;Hurkacz H.;Fritz T.;48;25;6,0;3,0;7,0;5,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,0;1,72;;;1023,0;1580,0;;;2,09;1,83;;;;;;;2,15;2,1;1,94;1,86
49;Montreal;Rogers Masters;06/08/2019;Masters 1000;Outdoor;Hard;1st Round;3;Edmund K.;Kyrgios N.;33;27;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;2,0;1,72;;;1325,0;1475,0;;;2,11;1,82;;;;;;;2,11;2,0;1,98;1,83
49;Montreal;Rogers Masters;07/08/2019;Masters 1000;Outdoor;Hard;2nd Round;3;Basilashvili N.;Struff J.L.;17;35;2,0;6,0;6,0;2,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;2,62;1,44;;;1975,0;1265,0;;;2,65;1,55;;;;;;;2,69;1,59;2,57;1,51
49;Montreal;Rogers Masters;07/08/2019;Masters 1000;Outdoor;Hard;2nd Round;3;Zverev A.;Norrie C.;7;62;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,28;3,5;;;4005,0;880,0;;;1,33;3,67;;;;;;;1,36;3,67;1,31;3,47
49;Montreal;Rogers Masters;07/08/2019;Masters 1000;Outdoor;Hard;2nd Round;3;Pella G.;Albot R.;24;39;6,0;3,0;2,0;6,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;1,72;2,0;;;1640,0;1116,0;;;1,85;2,07;;;;;;;1,87;2,27;1,8;2,01
49;Montreal;Rogers Masters;07/08/2019;Masters 1000;Outdoor;Hard;2nd Round;3;Cilic M.;Millman J.;16;65;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,28;3,5;;;2030,0;860,0;;;1,4;3,2;;;;;;;1,4;3,88;1,33;3,3
49;Montreal;Rogers Masters;07/08/2019;Masters 1000;Outdoor;Hard;2nd Round;3;Gasquet R.;Nishikori K.;66;6;6,0;7,0;6,0;2,0;7,0;6,0;;;;;2,0;1,0;Completed;;;;;;;;;2,75;1,4;;;860,0;4040,0;;;3,39;1,37;;;;;;;3,39;1,45;3,03;1,38
49;Montreal;Rogers Masters;07/08/2019;Masters 1000;Outdoor;Hard;2nd Round;3;Nadal R.;Evans D.;2;53;7,0;6,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,08;8,0;;;7945,0;980,0;;;1,09;9,48;;;;;;;1,1;9,48;1,08;7,93
49;Montreal;Rogers Masters;07/08/2019;Masters 1000;Outdoor;Hard;2nd Round;3;Bautista Agut R.;Schwartzman D.;13;23;6,0;2,0;7,0;5,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,33;3,25;;;2215,0;1690,0;;;1,42;3,11;;;;;;;1,43;3,25;1,39;3,05
49;Montreal;Rogers Masters;07/08/2019;Masters 1000;Outdoor;Hard;2nd Round;3;Thiem D.;Shapovalov D.;4;32;6,0;4,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;1,61;2,2;;;4755,0;1330,0;;;1,75;2,22;;;;;;;1,77;2,22;1,71;2,13
49;Montreal;Rogers Masters;07/08/2019;Masters 1000;Outdoor;Hard;2nd Round;3;Garin C.;Isner J.;36;15;6,0;3,0;6,0;4,0;;;;;;;2,0;0,0;Completed;;;;;;;;;3,25;1,33;;;1233,0;2085,0;;;3,62;1,34;;;;;;;3,9;1,35;3,53;1,3
49;Montreal;Rogers Masters;07/08/2019;Masters 1000;Outdoor;Hard;2nd Round;3;Medvedev D.;Edmund K.;9;33;6,0;3,0;6,0;0,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,53;2,37;;;2745,0;1325,0;;;1,6;2,52;;;;;;;1,63;2,52;1,56;2,42
49;Montreal;Rogers Masters;07/08/2019;Masters 1000;Outdoor;Hard;2nd Round;3;Hurkacz H.;Tsitsipas S.;48;5;6,0;4,0;3,0;6,0;6,0;3,0;;;;;2,0;1,0;Completed;;;;;;;;;2,75;1,4;;;1023,0;4045,0;;;2,96;1,46;;;;;;;3,0;1,49;2,83;1,43
49;Montreal;Rogers Masters;08/08/2019;Masters 1000;Outdoor;Hard;2nd Round;3;Monfils G.;Ivashka I.;20;125;6,0;3,0;7,0;6,0;;;;;;;2,0;0,0;Completed;;;;;;;;;1,33;3,25;;;1770,0;438,0;;;1,35;3,54;;;;;;;1,38;3,75;1,33;3,36
49;Montreal;Rogers Masters;08/08/2019;Masters 1000;Outdoor;Hard;2nd Round;3;Khachanov K.;Wawrinka S.;8;22;6,0;4,0;6,0;7,0;6,0;2,0;;;;;2,0;1,0;Completed;;;;;;;;;2,25;1,57;;;2890,0;1715,0;;;2,36;1,67;;;;;;;2,36;1,69;2,28;1,63
